id,task_type,auto_score,judge_score,flipped,judge_reason,question,ref_answer,prediction,model
REG_185,regulatory_interpretation,0,0,False,"The model prediction is incomplete as it omits the crucial context that the 25% voting rights are ""in the target company"" and are calculated ""when combined with shares held by the acquirer and persons",Under Regulation 3(1) of SEBI (Substantial Acquisition of Shares and Takeovers) ,25% or more of the voting rights in the target company (when combined with share,Twenty-five per cent or more of the voting rights.,Gemma 4 E4B
REG_186,regulatory_interpretation,0,0,False,"The model prediction provides only the percentage but omits crucial context regarding what the 5% applies to (""of voting rights"") and the timeframe (""per financial year""), which is essential for a com",An acquirer holds 30% voting rights in a target company. What is the maximum add,5% of voting rights per financial year.,Five per cent.,Gemma 4 E4B
NUM_136,numerical_reasoning,0,0,False,"The model prediction provides an incomplete calculation (missing digits for 400 crore and the final result), failing to present the final value as required.",An acquirer makes a mandatory open offer where the total consideration payable i,"Consideration is more than Rs 10 crore but less than or equal to Rs 1,000 crore:","Calculation: 0.5% of Rs 400 crore = 0.005 * 400,00,0",Gemma 4 E4B
TMP_081,temporal_reasoning,0,0,False,"The model incorrectly states that the provided context does not contain information regarding the introduction of prohibitions on wilful defaulters, while the reference explicitly provides this inform",When did SEBI introduce separate prohibitions on wilful defaulters and fugitive ,The prohibition on wilful defaulters (Regulation 6A) was inserted by the Second ,The provided context does not contain information regarding the introduction of ,Gemma 4 E4B
TMP_082,temporal_reasoning,0,1,True,"The model prediction accurately states the deadline prior to the 2018 amendment, matching the reference answer, and further explains how the deadline changed, which fully answers the question.",How was the deadline for making upward revisions to the offer price changed unde,"Prior to the 2018 amendment, an acquirer could make upward revisions to the offe","Prior to the substitution by the SEBI (SAST) (Second Amendment) Regulations, 201",Gemma 4 E4B
TMP_083,temporal_reasoning,0,1,True,"The model correctly identifies the SEBI (Substantial Acquisition of Shares and Takeovers) (Amendment) Regulations, 2021, and the effective date of May 5, 2021, as introducing the higher 49% threshold,",When did SEBI introduce the higher 49% open offer threshold for entities listed ,"The Amendment Regulations, 2021, effective May 5, 2021, inserted Regulations 3(5",The higher 49% threshold was introduced by the SEBI (Substantial Acquisition of ,Gemma 4 E4B
NUM_001,numerical_reasoning,0,1,True,The model's final answer of '9 crore rupees' perfectly matches the numerical value provided in the reference answer.,"Under SEBI ICDR Regulations 2018, what is the minimum total net tangible assets an eligible issuer m",Nine crore rupees (three crore rupees per year × three years),"Calculation:
*   Minimum net tangible assets required in each of the preceding t",Gemini 2.5 Pro
NUM_004,numerical_reasoning,0,1,True,"The model correctly calculates 2.5% of the corpus and accurately applies the ""lower of 2.5% or 5 crore rupees"" rule to arrive at the correct minimum continuing interest of 0.5 crore rupees.","For a Category I AIF with a scheme corpus of exactly twenty crore rupees, what is the minimum contin","0.50 crore rupees (2.5% of 20 crore = 0.50 crore, which is lower than 5 crore)","Calculation Steps:
1.  Calculate 2.5% of the corpus: 2.5% of 20 crore rupees = 0",Gemini 2.5 Pro
NUM_005,numerical_reasoning,0,0,False,"The question explicitly states to calculate the interest liability ""at the penalty rate of 15% per a"", meaning the 15% per annum rate is given in the problem statement itself to be used for the borrow",If a mutual fund scheme with net assets of 500 crore rupees borrows the maximum permissible amount f,7.5 crore rupees (20% of 500 = 100 crore borrowed; 15% per annum for 6 months = ,The provided context does not specify the interest rate for borrowing by a schem,Gemini 2.5 Pro
TMP_001,temporal_reasoning,0,0,False,"The model incorrectly states that the context does not specify the current definition, whereas the reference answer clearly specifies the current definition.","Under SEBI ICDR Regulations, which definition of 'key managerial personnel' is currently in force — ","The definition aligning with Companies Act 2013 sub-section (51) of section 2, e",The context states that the definition referring to the 'core management team ex,Gemini 2.5 Pro
TMP_002,temporal_reasoning,0,1,True,"The model correctly identifies the lock-in period as three years, which directly answers the core part of the question.",Which lock-in regime for minimum promoters' contribution applied before 13 August 2021 — three years,Three years from the date of commencement of commercial production or date of al,Three years.,Gemini 2.5 Pro
TMP_004,temporal_reasoning,0,1,True,The model prediction correctly states that 'Delisting Regulations' was not a defined term in the SEBI Takeover Regulations 2011 when they came into force.,Was the term 'Delisting Regulations' a defined term in the SEBI Takeover Regulations 2011 at the tim,No — the definition of 'Delisting Regulations' was only inserted by the Third Am,"No. Previously, the regulations did not contain an explicit definition of 'Delis",Gemini 2.5 Pro
TMP_008,temporal_reasoning,0,1,True,"The model prediction accurately states the duration of ""Five years"", which is the core numerical fact requested by the question.","Under SEBI AIF Regulations 2012, how long could funds registered under the earlier SEBI Venture Capi","Five years from the commencement of the SEBI (AIF) Regulations, 2012",Five years.,Gemini 2.5 Pro
TMP_009,temporal_reasoning,0,1,True,"The model prediction ""The Board"" accurately identifies the entity where the draft letter of offer was filed, which is consistent with ""With the Board (SEBI)"" provided in the reference answer.","Under SEBI ICDR Regulations, where was the draft letter of offer filed before the 2025 amendment?",With the Board (SEBI),The Board.,Gemini 2.5 Pro
TMP_012,temporal_reasoning,0,0,False,"The reference answer clearly states the SEBI Act and year, making the model's claim that the context does not mention it false.",The SEBI (Merchant Bankers) Regulations 1992 were enacted under which SEBI Act and year?,"The Securities and Exchange Board of India Act, 1992",The provided context does not mention the SEBI Act and year under which the regu,Gemini 2.5 Pro
TMP_017,temporal_reasoning,0,1,True,"The model prediction matches the date provided in the reference answer, differing only in formatting.","Under SEBI AIF Regulations, from which date could social impact funds start issuing 'social units' u","25 July 2022, following the Third Amendment Regulations, 2022",25.07.2022,Gemini 2.5 Pro
REG_079,regulatory_interpretation,0,0,False,"The model's prediction states that the context does not provide information, whereas the reference answer provides a specific regulatory period of three years.",A company defaulted on repayment of a term loan. The default was remedied. After how long can the co,After three years have lapsed since the default ceased to subsist.,The context does not provide information regarding defaults on term loans.,Gemini 2.5 Pro
NUM_068,numerical_reasoning,0,1,True,"The model correctly calculates the maximum allowable dividend as ₹5,500 crore, which matches the reference answer.","A Small Finance Bank has a Tier 1 Capital Ratio of 11.72% and an Adjusted PAT of ₹13,750 crore. Acco","₹5,500 crore. Calculation: Bank falls in Bucket B4 (above 11.5% and up to 13.5%)","Calculation: 40% of ₹13,750 crore
Maximum Allowable Dividend: 0.40 * 13,750 = ₹5",Gemini 2.5 Pro
NUM_069,numerical_reasoning,0,1,True,"The model correctly calculates 75% of PAT and identifies the Table 1 limit, then accurately determines the lower of the two values, matching the reference answer.","Under RBI SFB Dividend Directions 2026, the Maximum Eligible Dividend is the lower of 75% of PAT or ","₹5,500 crore. This is the lower of 75% of PAT (₹12,750 crore) and the Table 1 li","1.  75% of Profit After Tax (PAT) = 75% of ₹17,000 crore = ₹12,750 crore.
2.  Li",Gemini 2.5 Pro
NUM_073,numerical_reasoning,0,1,True,"The model accurately calculates both the maximum dividend per Table 1 and 75% of PAT, matching the values in the reference answer.","In Illustration 2, with Adjusted PAT of ₹38,000 crore and Bucket B5 (50% limit), what is the maximum","Maximum per Table 1: ₹19,000 crore (50% × ₹38,000). 75% of PAT: ₹30,375 crore (7","**Maximum dividend allowed per Table 1:**
*   **Calculation:** 50% of Adjusted P",Gemini 2.5 Pro
NUM_074,numerical_reasoning,0,1,True,"The model correctly calculates the maximum total amount by summing the notified amount and the greenshoe option for both securities, matching the reference answer.","In the GoI dated securities auction announced on March 28, 2026, what is the maximum total amount th","₹33,000 crore. Calculation: Notified amount ₹29,000 crore + greenshoe of ₹2,000 ","Notified Amount: ₹17,000 crore + ₹12,000 crore = ₹29,000 crore
Additional Subscr",Gemini 2.5 Pro
NUM_075,numerical_reasoning,0,1,True,"The model correctly identifies the notified amount as ₹12,000 crore and accurately calculates the total auction amount and the fraction (12/29, which is approximately 41.4%), aligning with the referen","In the GoI dated securities auction announced on March 28, 2026, what is the total notified amount f","₹12,000 crore. It represents approximately 41.4% of the total notified amount (₹","**Calculation Steps:**

1.  **Notified Amount for 7.43% GS 2076:**
    The notif",Gemini 2.5 Pro
NUM_078,numerical_reasoning,0,0,False,"The model incorrectly claims insufficient information, as the reference answer's calculation clearly implies the unit for 2000 is 'crore', leading to the correct total of ₹10,000 crore.",What is the total amount Karnataka is raising across all its five securities in the revised State Go,"₹10,000 crore. Calculation: ₹2,000 × 5 securities = ₹10,000 crore.",The context does not provide sufficient information to determine the total monet,Gemini 2.5 Pro
NUM_079,numerical_reasoning,0,1,True,"The model's predicted amount exactly matches the reference answer of ₹8,20,000 crore.",What is the total amount of Government of India dated securities to be issued during the first half ,"₹8,20,000 crore",Calculation: The total amount is directly provided in the context for the period,Gemini 2.5 Pro
NUM_086,numerical_reasoning,0,1,True,"The model accurately calculated both the maximum buy-back amount as 25% of the initial capital and free reserves, and the maximum debt after buy-back based on the remaining capital and a 2:1 debt-to-e",A company has paid-up capital and free reserves of ₹500 crore before a buy-back. What is the maximum,Maximum buy-back amount: ₹125 crore (25% × ₹500 crore). Maximum debt after buy-b,"**Maximum Buy-back Amount:**
Calculation: 25% of ₹500 crore = ₹125 crore.
The ma",Gemini 2.5 Pro
TMP_028,temporal_reasoning,0,1,True,"The model correctly identifies the LEI framework as being implemented first, aligning with the reference answer's timeline.",Which was implemented first under the RBI Master Direction on Unique Identifiers in Financial Market,"The LEI framework (Section A) was implemented first, coming into force with imme",The LEI framework.,Gemini 2.5 Pro
TMP_030,temporal_reasoning,0,1,True,"The model's prediction of 8 years, 9 months, and 26 days is the exact duration, and the reference answer of ""Approximately 8 years and 10 months"" is a valid rounding of this exact duration, with the d","How many years elapsed between the issuance of the first LEI circular (June 01, 2017) and its supers","Approximately 8 years and 10 months elapsed between June 1, 2017 and March 27, 2","8 years, 9 months, and 26 days.",Gemini 2.5 Pro
TMP_031,temporal_reasoning,0,1,True,"The model accurately states the percentages and dates for the reduction in the open-market buy-back limit, matching the reference answer.",Describe the step-by-step reduction in the maximum open-market buy-back limit through stock exchange,"15% (until March 31, 2023) → 10% (until March 31, 2024) → 5% (until March 31, 20",The step-by-step reduction in the maximum open-market buy-back limit is as follo,Gemini 2.5 Pro
TMP_032,temporal_reasoning,0,1,True,"The model correctly identifies the 2025 Directions as being in effect during FY 2025-26, which aligns with the reference answer.",Which set of RBI directions on Small Finance Bank dividend norms was in effect during FY 2025-26 — t,"The 2025 Directions (issued November 28, 2025) were in effect during FY 2025-26.",Reserve Bank of India (Small Finance Banks - Prudential Norms on Declaration of ,Gemini 2.5 Pro
TMP_033,temporal_reasoning,0,1,True,"The model accurately identifies all key dates and events in the correct chronological order, consistent with the reference answer.","In chronological order, what are the key dates in the lifecycle of the GoI dated securities auction ","March 28 (announcement), March 30 – April 02 ('When Issued' trading period), Apr","March 28, 2026: GoI specific Notification date.
March 30, 2026: Start of When Is",Gemini 2.5 Pro
TMP_034,temporal_reasoning,0,1,True,The model prediction accurately identifies the sequence of key events and their corresponding dates as provided in the reference answer.,"For the State Government securities auction covered in this revised press release, what is the seque","March 21, 2026 (revised press release issued) → March 24, 2026 (auction conducte","1.  Press Release: March 21, 2026
2.  Auction: March 24, 2026
3.  Payment by suc",Gemini 2.5 Pro
TMP_041,temporal_reasoning,0,1,True,The model's prediction of 11 years and 299 days is within 1% of the exact duration of 11 years and 289 days (a difference of 10 days out of 4307 total days is 0.23%).,For how long was the Al-Nusrah Front listed on the ISIL (Da'esh) and Al-Qaida Sanctions List before ,"Approximately 11 years and 9 months — from May 14, 2014 to February 27, 2026.",11 years and 299 days.,Gemini 2.5 Pro
REG_060,regulatory_interpretation,0,0,False,"The model prediction includes an additional condition (""Such higher amount as may be specified from time to time"") which is not present in the reference answer's definition of the monetary cap.","Under SEBI (InvIT) Regulations 2014, what is the combined monetary cap on permissible pecuniary rela","Two per cent of its gross turnover or total income, or fifty lakh rupees, whiche","The lower of:
1. Two percent of the person's gross turnover or total income.
2. ",Gemini 2.5 Pro
NUM_033,numerical_reasoning,0,1,True,"The model correctly calculates 2% of ten crore rupees as twenty lakh rupees and identifies it as the lower permissible amount compared to fifty lakh rupees, matching the reference answer.","Under SEBI (InvIT) Regulations 2014, if an entity associated with the InvIT has a gross turnover of ","Twenty lakh rupees (two per cent of ten crore rupees, being lower than fifty lak","*   **Step 1: Calculate the two percent cap.**
    2% of ten crore rupees (Rs. 1",Gemini 2.5 Pro
NUM_034,numerical_reasoning,0,1,True,The model prediction correctly states that the limit is not exceeded and provides the same accurate reasoning as the reference answer regarding the exclusion of QIBs and the 200-person limit for priva,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if a municipal issuer ","No. The 45 qualified institutional buyers are excluded from the calculation, so ","No, this does not exceed the private placement limit.

**Calculation:**
1.  The ",Gemini 2.5 Pro
NUM_035,numerical_reasoning,0,0,False,"The model incorrectly calculates the end of the notice period by starting the count the day after dispatch, whereas the reference implies the 21-day period is counted inclusively from the dispatch dat","Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if a roll-over notice ",26 May 2025 (after expiry of the twenty one days notice period from 5 May),"Calculation Steps:
1.  Notice dispatch date: 5 May 2025.
2.  Required notice per",Gemini 2.5 Pro
NUM_036,numerical_reasoning,0,1,True,"The model's prediction of ""No"" correctly aligns with the reference answer and the stated threshold of more than five hundred crore rupees.","Under SEBI (InvIT) Regulations 2014, does a family trust with a net worth of four hundred and ninety",No. The threshold is more than five hundred crore rupees; four hundred and ninet,"No.

**Calculation Steps:**
1.  Required Net Worth: > 500 crore rupees
2.  Provi",Gemini 2.5 Pro
NUM_037,numerical_reasoning,0,1,True,"The model correctly predicts ""No"", which aligns with the reference answer's conclusion that 70% direct government ownership is below the minimum 75% threshold for Category I FPI status.","Under SEBI (FPI) Regulations 2019, if a government-linked entity is 70% directly owned by a sovereig",No. The minimum threshold for government ownership is at least seventy-five per ,"No.

**Calculation Steps:**
1.  Required government ownership: at least 75%
2.  ",Gemini 2.5 Pro
NUM_038,numerical_reasoning,0,1,True,"The model correctly calculates the percentage and provides the same conclusion and reasoning as the reference answer, indicating that the disqualification criterion is not triggered.","Under SEBI (InvIT) Regulations 2014, a consulting firm had transactions worth eight lakh rupees with","No. Eight lakh rupees out of ninety lakh rupees is approximately 8.9 per cent, w","**Calculation:**
1.  Calculate the percentage of the firm's gross turnover repre",Gemini 2.5 Pro
NUM_039,numerical_reasoning,0,1,True,"The model correctly identifies the relevant dates and applies the 30-day deadline from the later of the two trigger dates, matching the reference answer's calculation and final date.","Under SEBI (FPI) Regulations 2019, if a designated depository participant application is received by","By 24 April (thirty days from 25 March, the date all required information was fu",*   **Step 1:** The deadline is 30 days after the later of two dates: (i) receip,Gemini 2.5 Pro
NUM_091,numerical_reasoning,0,1,True,"The model accurately identifies the AMC capitalization threshold, the lock-in period, and the minimum combined experience as specified in the reference answer.","Under the 2023 amendment to Regulation 7, if a sponsor fails all eligibility requirements, what are ",AMC net worth not less than rupees one hundred fifty crore; locked-in for five y,*   **AMC Capitalization Threshold:** The net worth must not be less than one hu,Gemini 2.5 Pro
NUM_096,numerical_reasoning,0,1,True,The model's predicted maximum final dividend of Rs 625 crore exactly matches the reference answer's calculation and final value.,"In Illustration 3, a bank has PAT of Rs1,500 crore, Net NPA of Rs300 crore, Tier 1 ratio of 24.36%, ","Rs625 crore (maximum eligible dividend of Rs1,125 crore minus interim dividend a","1.  **Maximum Eligible Dividend (G):** Rs 1,125 crore
2.  **Interim dividend pai",Gemini 2.5 Pro
NUM_098,numerical_reasoning,0,1,True,"The model prediction accurately states the permitted dividend percentages for both Bucket B1 and Bucket B10, matching the reference answer exactly.","Under the RBI SFB Dividend Directions, 2026, what are the permitted dividend percentages of Adjusted",Bucket B1: 0 per cent of Adjusted PAT; Bucket B10: 100 per cent of Adjusted PAT,"**Bucket B1 (Tier 1 ratio ≤7.5%):**
*   **Calculation:** The dividend percentage",Gemini 2.5 Pro
REG_124,regulatory_interpretation,0,0,False,"The model prediction states a general principle of non-conflict, which is different from the specific primary restriction outlined in the reference answer that limits an AMC solely to management and a",What is the primary restriction on additional business activities an AMC may engage in under the pos,The AMC shall not undertake any business activities other than management and ad,The additional business activities must not be in conflict with the activities o,Gemini 2.5 Pro
REG_130,regulatory_interpretation,0,1,True,"The model prediction correctly identifies the Eighth Schedule and the requirement for the AMC to publish the valuations, which aligns with the reference answer.",Which Schedule of SEBI (Mutual Funds) Regulations specifies the norms for valuation of mutual fund s,Eighth Schedule; the AMC shall publish the valuations,The Eighth Schedule specifies the investment valuation norms. The asset manageme,Gemini 2.5 Pro
NUM_100,numerical_reasoning,0,1,True,"The model correctly identifies both the maximum borrowing amount as Rs 100 crore (20% of Rs 500 crore net assets) and the maximum duration as six months, matching the reference answer.",A mutual fund scheme with net assets of Rs500 crore needs to borrow for redemption pressure. What is,Rs100 crore (20% of Rs500 crore net assets); maximum duration of six months,"**Maximum Borrowing Amount:**
Calculation: 20% of Rs 500 crore = 0.20 * 500 = Rs",Gemini 2.5 Pro
NUM_101,numerical_reasoning,0,1,True,"The model accurately identifies both the overall cap as 10% of NAV and the single-issuer cap as 5% of NAV, matching the reference answer precisely.","Under the Seventh Schedule, what are the NAV-based caps for a scheme investing in InvIT units — the ",Overall cap: 10% of NAV; single-issuer cap: 5% of NAV,"**Calculation Steps:**

1.  **Overall Cap:** The context states a scheme shall n",Gemini 2.5 Pro
NUM_103,numerical_reasoning,0,1,True,"The model correctly concludes ""No"" as the combined holding of 10.5% would exceed the 10% ownership cap mentioned in the reference answer.",All schemes of a mutual fund together hold 9.5% of ABC Limited's paid-up capital carrying voting rig,"No. The combined holding would reach 10.5%, exceeding the 10 per cent cap on own","No.

Calculation:
Current holding: 9.5%
Proposed additional acquisition: 1%
Tota",Gemini 2.5 Pro
NUM_104,numerical_reasoning,0,1,True,"The model correctly calculates 5% of Rs 2,000 crore, which matches the reference answer.","The total NAV of all schemes managed by an AMC is Rs2,000 crore. What is the maximum aggregate inves","Rs100 crore (5% of Rs2,000 crore)","Calculation:
5% of the net asset value of the mutual fund
= 0.05 * Rs 2,000 cror",Gemini 2.5 Pro
NUM_105,numerical_reasoning,0,1,True,"The model correctly calculates 10% of the given NAV, matching the reference answer exactly.","A mutual fund scheme (non-index, non-ETF) has NAV of Rs800 crore. What is the maximum investment it ",Rs80 crore (10% of Rs800 crore NAV),"Maximum investment = 10% of NAV
Calculation: 0.10 * Rs 800 crore = Rs 80 crore",Gemini 2.5 Pro
NUM_106,numerical_reasoning,0,1,True,"The model accurately states both the maximum initial issue expense ratio as 6 per cent and the date of its omission as 16-4-2008, matching the reference answer.",What was the maximum initial issue expense ratio for a mutual fund scheme under the original Seventh,Six per cent of funds raised; the clause was omitted w.e.f. 16-4-2008,"Calculation: The context states the initial issue expenses ""may not exceed six p",Gemini 2.5 Pro
REG_138,regulatory_interpretation,0,1,True,"The model prediction ""Seventy-five"" directly matches the maximum number of clients specified in the reference answer for a part-time investment adviser.",What is the maximum number of clients that a part-time investment adviser registered under SEBI IA R,A part-time investment adviser shall not have more than seventy-five clients in ,Seventy-five.,Gemini 2.5 Pro
NUM_107,numerical_reasoning,0,1,True,"The model's final answer of November 15, 2028, matches the date derived from the reference's calculation of ""adding 5 years"" to the start date to determine the earliest disposal date.","An investment adviser provides investment advice to a client on November 15, 2023. Under SEBI IA Reg","Under Regulation 19(2), records must be preserved for a minimum of 5 years from ","**Calculation Steps:**
1.  **Start Date:** November 15, 2023 (Date of advice)
2.",Gemini 2.5 Pro
NUM_109,numerical_reasoning,0,1,True,"The model correctly calculates the total clients, the exceedance of the regulatory limit, and the legitimate number of new clients that can be onboarded, matching all facts and calculations in the ref",A part-time investment adviser currently serves 68 clients. They plan to onboard 8 new clients in th,Proposed total: 68 + 8 = 76 clients. The regulatory limit under Regulation 13(h),*   **Total clients after onboarding:** 68 current clients + 8 new clients = 76 ,Gemini 2.5 Pro
NUM_110,numerical_reasoning,0,1,True,"The model correctly identifies that January 22 falls within the 15-day prohibition window, which is consistent with the reference answer.",An investment adviser issues a buy recommendation on Stock A to clients on January 10. On January 22,The 15-day prohibition runs from January 10 through January 24 (inclusive; day 1,"Yes, January 22 is within the 15-day prohibition window.

**Calculation Steps:**",Gemini 2.5 Pro
NUM_111,numerical_reasoning,0,1,True,"The model correctly identifies the regulatory timeline of 21 calendar days and accurately calculates the deadline as March 26, 2025, matching the reference answer.","An investor lodges a grievance with an investment adviser on March 5, 2025. What is the regulatory d","Under Regulation 21(1), the investment adviser must redress the grievance not la","**Calculation Steps:**
1.  Date of receipt of grievance: March 5, 2025
2.  Regul",Gemini 2.5 Pro
NUM_113,numerical_reasoning,0,1,True,The model's calculations and final conclusion regarding the breach of the fee threshold and the total amount are identical to the reference answer.,An individual investment adviser collected fees of Rs 2.65 crore in the first eight months of the fi,Cumulative fees: After 8 months = Rs 2.65 crore. After month 9: 2.65 + 0.22 = Rs,"*   **Calculation:**
    *   Fee at the end of month 8 = Rs. 2.65 crore
    *   ",Gemini 2.5 Pro
NUM_114,numerical_reasoning,0,0,False,"The model incorrectly invokes the 24-hour exception for revised assessments, whereas the reference correctly identifies that the transaction falls outside the initial 15-day prohibition window, making","An investment adviser gave clients a sell recommendation on Bond X on April 1. On April 14, the advi",The 15-day prohibition window runs from April 1 to April 15 (inclusive). April 1,Time elapsed between the revised assessment (April 14) and the proposed transact,Gemini 2.5 Pro
TMP_059,temporal_reasoning,0,0,False,"The reference answer only describes the original 2013 regulations and explicitly states it does not contain details about the 2025 modification, hence it does not provide the information needed to ver",How did the minimum qualification requirement for individual investment advisers under SEBI IA Regul,"Under the original 2013 regulations, Regulation 7(1)(a) required a professional ","With the 2020 amendment, the minimum qualification changed from a range of optio",Gemini 2.5 Pro
TMP_062,temporal_reasoning,0,1,True,The model correctly identifies the procedural change mentioned in the reference answer and provides additional accurate information that does not contradict the reference.,"What procedural change did the SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 make ","The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-1","The 2025 amendment introduced the requirement for the adviser to ""immediately in",Gemini 2.5 Pro
REG_152,regulatory_interpretation,0,1,True,"The model accurately identifies the key distinguishing characteristics for all three categories of AIFs as per SEBI regulations, aligning with the provided reference and common understanding of these ","What are the three categories of Alternative Investment Funds under SEBI (AIF) Regulations, 2012, an","Under Regulation 3(4): Category I AIFs invest in start-ups, early stage ventures",*   **Category I AIF:** Invests in sectors the government or regulators consider,Gemini 2.5 Pro
REG_153,regulatory_interpretation,0,1,True,"The model prediction accurately states the minimum corpus requirements for general AIF schemes (twenty crore rupees) and social impact fund schemes (five crore rupees), matching the reference answer p",What is the minimum corpus requirement for each scheme of an Alternative Investment Fund under SEBI ,"Under Regulation 10(b), each scheme of an AIF must have a corpus of at least Rs ",Each scheme of an Alternative Investment Fund shall have a corpus of at least tw,Gemini 2.5 Pro
REG_162,regulatory_interpretation,0,1,True,The model correctly states the 25% concentration limit for Category I and II AIFs and accurately identifies the differing 50% limit for large value funds for accredited investors.,What is the single-investee concentration limit for Category I and II Alternative Investment Funds u,"Under Regulation 15(1)(c), Category I and II AIFs may invest not more than 25% o",Category I and II Alternative Investment Funds shall invest not more than twenty,Gemini 2.5 Pro
REG_163,regulatory_interpretation,0,1,True,"The model prediction accurately states both the general concentration limit of 10% and the higher limit of 20% for large value funds for accredited investors, matching the facts provided in the refere",What is the single-investee concentration limit for Category III Alternative Investment Funds under ,"Under Regulation 15(1)(d), Category III AIFs may invest not more than 10% of the",Not more than ten per cent of the investable funds. For large value funds for ac,Gemini 2.5 Pro
REG_164,regulatory_interpretation,0,1,True,"The model accurately states the required approval of seventy five percent of investors by value of their investment, which matches the threshold mentioned in the reference answer.","Under SEBI AIF Regulations, 2012, what investor approval is required before an AIF can invest in its","Under Regulation 15(1)(e), an AIF requires the approval of 75% of investors by v",Approval of seventy five percent of investors by value of their investment in th,Gemini 2.5 Pro
REG_166,regulatory_interpretation,0,1,True,"The model prediction correctly states ""At least seventy-five percent,"" which matches the ""at least 75%"" specified in the reference answer.",What minimum percentage of investable funds must a venture capital fund (which is a sub-category of ,"Under Regulation 16(2)(a), at least 75% of the investable funds of a venture cap",At least seventy-five percent.,Gemini 2.5 Pro
NUM_115,numerical_reasoning,0,1,True,"The model correctly calculates 2.5% of the corpus and applies the 'lower of' rule with the Rs 5 crore threshold, arriving at the same correct final answer as the reference.",A Category I AIF has a total corpus of Rs 300 crore. What is the minimum continuing interest the Man,The continuing interest requirement is the lower of: (a) 2.5% of corpus = 2.5% ×,"*   **Step 1: Calculate 2.5% of the corpus:**
    0.025 * Rs 300 crore = Rs 7.5 ",Gemini 2.5 Pro
NUM_116,numerical_reasoning,0,1,True,"The model correctly applies the regulatory rule by calculating 5% of the corpus and comparing it with the Rs 10 crore threshold, resulting in the correct minimum continuing interest of Rs 7.5 crore.",A Category III AIF (hedge fund) has a corpus of Rs 150 crore. What is the minimum continuing interes,"For Category III AIFs, the continuing interest must be the lower of: (a) 5% of c","*   **Step 1:** Calculate five percent of the corpus:
    5% of Rs 150 crore = R",Gemini 2.5 Pro
NUM_118,numerical_reasoning,0,1,True,"The model correctly identifies the failing investments and their respective minimum thresholds, aligning with the rules and outcomes presented or implied in the reference answer.","A Category II AIF has 4 investors: an external institutional investor, a director of the Manager, an",External institutional investor (Rs 75 lakh): fails the minimum of Rs 1 crore. D,"The following investments fail to meet the minimum requirements:

1.  **External",Gemini 2.5 Pro
NUM_119,numerical_reasoning,0,1,True,The model correctly applies the 30-day prior filing rule to the launch date and calculates the exact same date as the reference answer.,"An AIF Manager plans to launch a new scheme on October 15, 2025. By what date must the placement mem",The placement memorandum must be filed at least 30 days prior to the launch. Lau,"**Calculation Steps:**
1.  **Scheme Launch Date:** October 15, 2025
2.  **Filing",Gemini 2.5 Pro
NUM_120,numerical_reasoning,0,1,True,The model correctly identifies that the body corporate cannot qualify as an accredited investor and accurately calculates the shortfall of Rs 5 crore.,A body corporate has a net worth of Rs 45 crore. Can it qualify as an accredited investor under SEBI,"No. Under Regulation 2(1)(ab)(ii), a body corporate must have a net worth of at ","No, it cannot qualify as an accredited investor.

It falls short by:
Required ne",Gemini 2.5 Pro
TMP_065,temporal_reasoning,0,1,True,The model prediction accurately matches the effective date mentioned in the reference answer for the change in the minimum investment threshold.,When was the minimum investment threshold for venture capital funds (in qualifying venture capital/S,The minimum investment threshold for venture capital funds was raised from two-t,13-08-2021,Gemini 2.5 Pro
TMP_069,temporal_reasoning,0,1,True,The model correctly identifies the effective date of introduction for the Corporate Debt Market Development Fund as stated in the reference answer.,When was the Corporate Debt Market Development Fund (CDMDF) category introduced under SEBI AIF Regul,The Corporate Debt Market Development Fund was introduced by the Securities and ,15-06-2023,Gemini 2.5 Pro
TMP_071,temporal_reasoning,0,1,True,"The model prediction accurately states that the amendment excluded accredited investors from the 1,000-investor cap and correctly describes the prior state where all investors were counted, matching t","What change did the SEBI (AIF) (Third Amendment) Regulations, 2025 make to how the 1,000-investor ca","The SEBI (Alternative Investment Funds) (Third Amendment) Regulations, 2025 (w.e",The amendment excluded accredited investors from being counted toward the one th,Gemini 2.5 Pro
REG_184,regulatory_interpretation,0,1,True,The model's prediction matches all the information provided in the (incomplete) reference answer and does not contradict any part of it.,What are the ongoing and application-time liquid net worth requirements for a Category I ESG rating ,"Under Regulation 28E(m)(iv), a Category I ESG rating provider must maintain a mi",**Ongoing Requirement:** A minimum liquid net worth of rupees five crores at all,Gemini 2.5 Pro
NUM_124,numerical_reasoning,0,1,True,"The model's final prediction ""Yes"" correctly matches the conclusion in the reference answer that the foreign CRA meets the five-year experience requirement, despite a minor discrepancy in the model's ",A foreign credit rating agency was incorporated in its home country in January 2018 and began active,"The foreign CRA began rating securities from July 2019. By December 2025, it has","Yes.

**Calculation Steps:**
1.  Start date of experience in rating securities: ",Gemini 2.5 Pro
