id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason,judge_input_truncated
REG_176,regulatory_interpretation,easy,"What disclosure obligations about rating definitions and rationale must a credit rating agency comply with under SEBI (CRA) Regulations, 1999?","Under Regulation 18, a CRA must: (1) make public the definitions of the concerned rating with the symbol, and must state that ratings do not constitute recommendations to buy, hold, or sell any securities; and (2) make available to the general public information on the rationale of its ratings, which must cover both factors justifying a favourable assessment and factors constituting a risk.","The agency must (i) publish the rating’s definition together with its symbol and expressly state that the rating is not a recommendation to buy, hold or sell securities, and (ii) provide the public with the rating’s rationale, detailing the analysis of factors supporting a favorable view as well as ",0,1,"The model prediction accurately reflects the disclosure obligations under Regulation 18 of SEBI (CRA) Regulations, 1999.",0
REG_177,regulatory_interpretation,medium,"For how long and what types of records must a credit rating agency maintain under SEBI (CRA) Regulations, 1999?","Under Regulation 21(1), a CRA must maintain all records for a minimum period of five years. The required records include: balance sheets, profit and loss accounts, auditor's reports, client agreements, information and correspondence from clients, ratings assigned (including upgrades and downgrades), rating notes and committee decisions, rating assignment letters, and fee particulars.","A credit rating agency must retain, for **at least five years**, the following records:

- Copy of its balance sheet  
- Copy of its profit and loss account  
- Copy of the auditor’s report  
- Copy of the agreement entered into with each client  
- Information supplied by each client  
- Correspond",1,1,"The model prediction accurately reflects the required record-keeping duration and types as per Regulation 21(1) of SEBI (CRA) Regulations, 1999.",0
REG_178,regulatory_interpretation,easy,"Within what time period must a credit rating agency rectify deficiencies identified in the auditor's report under SEBI (CRA) Regulations, 1999?","Under Regulation 22, a credit rating agency must take steps to rectify any deficiencies identified in the auditor's report (insofar as they relate to the rating of securities activity) within two months from the date of the auditor's report.",Within two months from the date of the auditor’s report.,1,1,The model prediction accurately reflects the time period specified in Regulation 22 for rectifying deficiencies identified in the auditor's report.,0
REG_179,regulatory_interpretation,easy,"Who has the authority to take rating decisions (including rating changes) under SEBI (CRA) Regulations, 1999? Can a CRA rate its own securities?","Under Regulation 24(4), all rating decisions — including decisions on changes in rating — must be taken by the rating committee. Individual analysts or management cannot unilaterally assign or change ratings. Under Regulation 24(8), a CRA is explicitly prohibited from rating securities issued by itself.","The rating committee is the authority that makes all rating decisions, including any rating changes. A credit rating agency is prohibited from rating securities that it has issued.",0,1,"The model prediction accurately reflects the authority for rating decisions and the prohibition against a CRA rating its own securities as per SEBI (CRA) Regulations, 1999.",0
REG_180,regulatory_interpretation,hard,"What shareholding restrictions apply between credit rating agencies under SEBI (CRA) Regulations, 1999? Are there any exemptions?","Under Regulation 24A, a CRA may not directly or indirectly hold 10% or more shareholding or voting rights in any other CRA, and may not have board representation in any other CRA. Additionally, any shareholder holding 10% or more in one CRA may not hold 10% or more (directly or indirectly) in any other CRA. There is an exemption: these cross-shareholding restrictions do not apply to holdings by Pension Funds, Insurance Schemes, and Mutual Fund Schemes.","A credit rating agency may not directly or indirectly own 10 % or more of the shares or voting rights of another credit rating agency, nor may it have a board seat in another CRA. Likewise, any shareholder who holds 10 % or more of the shares or voting rights in one CRA is prohibited from holding 10",1,1,"The model prediction accurately reflects the shareholding restrictions under Regulation 24A of SEBI (CRA) Regulations, 1999.",0
REG_181,regulatory_interpretation,medium,"Under SEBI (CRA) Regulations, 1999, can a credit rating agency rate the securities of its own promoter? What additional restriction applies when the promoter is a lending institution?","No. Under Regulation 26(1), a CRA is prohibited from rating any security issued by its promoter. Under Regulation 26(2), if the promoter is a lending institution, there is an additional structural restriction — no Chairman, director, or employee of the lending institution-promoter may simultaneously be a Chairman, director, or employee of the credit rating agency or its rating committee.","No. A credit rating agency may not rate any security issued by its own promoter.  
If the promoter is a lending institution, none of that institution’s chairman, directors or employees may serve as chairman, director or employee of the credit rating agency or of its rating committee.",1,1,"The model prediction accurately reflects the restrictions under SEBI (CRA) Regulations, 1999, regarding credit rating agencies rating securities issued by their own promoters and additional restrictio",0
REG_182,regulatory_interpretation,hard,"What conflict-of-interest restrictions apply to the rating of securities of promoter-connected entities under SEBI (CRA) Regulations, 1999?","Under Regulation 27(1), a CRA shall not rate securities of: (a) a borrower of its promoter; (b) a subsidiary of its promoter; or (c) an associate of its promoter — if there are common Chairmen, directors, or employees between the CRA and such entities, or common persons on the rating committee. Under Regulation 27(2), a CRA shall also not rate securities of its own associate or subsidiary if the CRA or its rating committee shares a Chairman, director, or employee with such entities.","A credit rating agency may not rate any security issued by a promoter‑connected entity—i.e., a borrower of its promoter, a subsidiary of its promoter or an associate of its promoter—when the agency and that entity share any Chairman, Director or employee, or when the agency’s rating committee includ",1,1,"The model prediction accurately paraphrases the conflict-of-interest restrictions under Regulation 27(1) and (2) of SEBI (CRA) Regulations, 1999.",0
REG_183,regulatory_interpretation,medium,"Under SEBI (CRA) Regulations, 1999 (as amended), can an entity provide ESG ratings without registration? What transitional period was provided to existing ESG rating providers?","No. Under Regulation 28C, no person may act as an ESG rating provider without obtaining a certificate from the Board. Existing ESG rating providers operating before the regulation came into force were provided a transitional period of six months (or such other period as specified by the Board) to continue operations. If they filed an application for registration within the six-month period, they could continue until the disposal of their application.","No. An entity may act as an ESG rating provider only after obtaining a certificate from the Board. Existing ESG rating providers were allowed to continue for a transitional period of six months from the date the regulation came into force (or any longer period the Board may specify), provided they a",1,1,The model prediction accurately reflects the requirement for obtaining a certificate from the Board and correctly states the transitional period for existing ESG rating providers.,0
REG_184,regulatory_interpretation,hard,"What are the ongoing and application-time liquid net worth requirements for a Category I ESG rating provider under SEBI (CRA) Regulations, 1999?","Under Regulation 28E(m)(iv), a Category I ESG rating provider must maintain a minimum liquid net worth of Rs 5 crore at all times on an ongoing basis. At the time of making the application for registration, the applicant must have a minimum liquid net worth equal to the higher of: (A) Rs 10 crore, or (B) Rs 5 crore plus the applicant's own projected target of cumulative cash losses until its targeted breakeven date.","- Ongoing requirement: maintain a liquid net worth of at least ₹5 crore at all times.  
- Application‑time requirement: have a liquid net worth equal to the higher of (i) ₹10 crore, or (ii) ₹5 crore plus the target amount for cumulative cash losses until breakeven.",1,1,"The model prediction accurately reflects the ongoing and application-time liquid net worth requirements for a Category I ESG rating provider under SEBI (CRA) Regulations, 1999.",0
NUM_123,numerical_reasoning,easy,"A credit rating agency registered with SEBI had a net worth of Rs 18 crore at the time the 2018 Amendment Regulations were notified. By how much must it increase its net worth to comply with the requirement, and by when?","The minimum required net worth is Rs 25 crore. The CRA's current net worth is Rs 18 crore. Required increase = Rs 25 crore − Rs 18 crore = Rs 7 crore. The CRA must increase its net worth by Rs 7 crore within three years from the date of notification of the SEBI (CRA) (Amendment) Regulations, 2018.","Required increase = 25 crore − 18 crore = **7 crore**.  
Compliance deadline = **within three years of the date the 2018 Amendment Regulations were notified**.",1,1,The final value and fact match the reference answer.,0
NUM_124,numerical_reasoning,medium,"A foreign credit rating agency was incorporated in its home country in January 2018 and began actively rating securities in its home jurisdiction from July 2019. It applies to promote a new CRA in India in December 2025. Does it meet the 'minimum of five years' experience in rating securities' requirement under SEBI (CRA) Regulations, 1999?","The foreign CRA began rating securities from July 2019. By December 2025, it has had 6 years and 5 months of rating experience (July 2019 to December 2025). This exceeds the minimum five-year experience requirement. Yes, the foreign CRA meets the five-year experience requirement.","**Calculation**

- Rating activities started: July 2019  
- Application date: December 2025  

Period from July 2019 to July 2025 = **6 years**  
Additional months from August 2025 to December 2025 = **5 months**  

Total experience = **6 years 5 months**  

**Final answer:** 6 years 5 months (meets",0,1,"The model correctly calculated the total experience as 6 years and 5 months, which exceeds the five-year requirement.",0
NUM_125,numerical_reasoning,easy,"An auditor submits a report to a CRA on October 3, 2025, identifying deficiencies in its rating activities. What is the deadline by which the CRA must take steps to rectify these deficiencies under SEBI (CRA) Regulations, 1999?","The CRA must take steps to rectify the deficiencies within two months from the date of the auditor's report. Date of report: October 3, 2025. Adding two months: December 3, 2025. The deadline for rectification is December 3, 2025.","Audit‑report date: 3 Oct 2025  
Add 2 months → 3 Nov 2025 → 3 Dec 2025  

**Deadline:** 3 December 2025.",1,1,"The model correctly adds two months to the audit report date, arriving at the correct deadline for rectification.",0
NUM_126,numerical_reasoning,hard,"A CRA's promoter holds 35% of the CRA's shares at the time of registration. The CRA was granted registration on April 1, 2023. Can the promoter legally reduce its shareholding to 20% on June 15, 2026?","The promoter must maintain at least 26% shareholding for a minimum of three years from the date of grant of registration. Three years from April 1, 2023 = April 1, 2026. June 15, 2026 is after April 1, 2026, so the lock-in period of three years has expired by then. After April 1, 2026, the promoter is no longer bound by the 3-year lock-in. However, reducing to 20% would breach the minimum 26% threshold if this obligation is ongoing beyond the three-year period (which the regulation's wording 'for a minimum period of three years' suggests is a lock-in, not a permanent requirement). The regulation specifies a minimum period of three years; after that, the 26% floor from Regulation 9(e) no longer applies as a mandatory minimum. Therefore, the promoter can reduce its shareholding to 20% on June 15, 2026.","**Calculation**

- Registration date: 1 April 2023  
- Minimum required holding period: 3 years = 36 months  
- End of required period: 1 April 2026 (36 months after registration)  

Proposed reduction date: 15 June 2026  
- Time elapsed from registration to reduction: April 2023 → June 2026 = 3 yea",0,1,"The model correctly calculates that the three-year lock-in period ends on April 1, 2026, and thus the promoter can legally reduce its shareholding to 20% on June 15, 2026.",0
NUM_127,numerical_reasoning,medium,A Category I ESG rating provider applicant projects cumulative cash losses of Rs 6 crore until breakeven. What is the minimum liquid net worth the applicant must demonstrate at the time of filing the registration application?,"The minimum liquid net worth at application time is the higher of: (A) Rs 10 crore, or (B) Rs 5 crore + projected cumulative cash losses until breakeven = Rs 5 crore + Rs 6 crore = Rs 11 crore. Since Rs 11 crore > Rs 10 crore, the minimum required liquid net worth at application time is Rs 11 crore.","**Calculation**

- Requirement A: Rs 10 crore  
- Requirement B: Rs 5 crore + projected cumulative cash losses (Rs 6 crore)  
    = Rs 5 crore + Rs 6 crore = Rs 11 crore  

Higher of A and B = **Rs 11 crore**.

**Minimum liquid net worth required at filing:** **Rs 11 crore**.",1,1,The model prediction correctly calculates the higher of the two requirements as Rs 11 crore.,0
NUM_128,numerical_reasoning,medium,"A Category II ESG rating provider applicant projects cumulative cash losses of Rs 8 lakh until breakeven. What is the minimum liquid net worth at application time, and how does it compare to the ongoing maintenance requirement?","At application time, the minimum is the higher of: (A) Rs 20 lakh, or (B) Rs 10 lakh + Rs 8 lakh (projected losses) = Rs 18 lakh. Since Rs 20 lakh > Rs 18 lakh, the minimum liquid net worth at application time is Rs 20 lakh. The ongoing maintenance requirement is Rs 10 lakh. Therefore, the application-time requirement (Rs 20 lakh) is double the ongoing maintenance requirement (Rs 10 lakh).","Minimum liquid net worth at application time: ₹20 lakh (since max {₹20 lakh, ₹10 lakh + ₹8 lakh}=₹20 lakh).

Ongoing maintenance requirement: ₹10 lakh at all times.

Thus, the application‑time requirement (₹20 lakh) is twice the ongoing minimum (₹10 lakh).",1,1,The model prediction correctly identifies the minimum liquid net worth at application time as ₹20 lakh and correctly compares it to the ongoing maintenance requirement of ₹10 lakh.,0
NUM_129,numerical_reasoning,medium,"Institution X holds 12% of the shares of CRA-1. It proposes to acquire a 9% stake in CRA-2. Would this acquisition violate Regulation 24A(2) of the SEBI (CRA) Regulations, 1999?","No, the proposed acquisition would not violate Regulation 24A(2). The restriction applies to a shareholder holding 10% or more in one CRA acquiring 10% or more in another CRA. Institution X already holds 12% (≥10%) in CRA-1. However, the proposed acquisition in CRA-2 is only 9%, which is below the 10% threshold. Since the combined holding in CRA-2 (9%) is less than 10%, the restriction under Regulation 24A(2) is not triggered. The acquisition is permissible.","Calculation:  
- CRA‑1 holding = 12 % (≥ 10 %)  
- Proposed CRA‑2 holding = 9 % (< 10 %)  

Regulation 24A(2) bars a shareholder who holds **≥ 10 %** in one credit rating agency from holding **≥ 10 %** in another. Institution X’s proposed stake in CRA‑2 remains below the 10 % threshold.

**Final ans",0,1,The model correctly identifies that Institution X's proposed acquisition in CRA-2 (9%) does not violate Regulation 24A(2) as it remains below the 10% threshold.,0
NUM_130,numerical_reasoning,hard,A body corporate files an application to promote a credit rating agency in December 2025. Its audited net worth for the preceding years was: 2020-21: Rs 95 crore; 2021-22: Rs 102 crore; 2022-23: Rs 110 crore; 2023-24: Rs 108 crore; 2024-25: Rs 115 crore. Does it meet the Regulation 4(e) promoter eligibility criterion?,"The requirement under Regulation 4(e) is a continuous net worth of at least Rs 100 crore per audited annual accounts for the previous five years. The five years preceding December 2025 would be FY 2020-21 through FY 2024-25. Net worth history: FY 2020-21: Rs 95 crore (fails — below Rs 100 crore), FY 2021-22: Rs 102 crore, FY 2022-23: Rs 110 crore, FY 2023-24: Rs 108 crore, FY 2024-25: Rs 115 crore. Since FY 2020-21 (Rs 95 crore) is below the Rs 100 crore threshold, the 'continuous' net worth requirement is not met. The body corporate does not meet the eligibility criterion under Regulation 4(e).","**Calculation (net worth ≥ ₹100 crore required for each of the five years preceding the application):**

| Financial year | Net worth (₹ crore) | Meets 100 crore? |
|----------------|----------------------|-------------------|
| 2020‑21        | 95                   | **No** |
| 2021‑22        | 102",1,1,"The model correctly identifies that the net worth for FY 2020-21 is below the required threshold of ₹100 crore, thus failing to meet the continuous net worth requirement.",0
TMP_073,temporal_reasoning,easy,"When was the minimum net worth requirement for credit rating agency applicants under SEBI (CRA) Regulations, 1999 raised, and by how much was it increased?","The minimum net worth requirement was raised by the SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018, with effect from 30 May 2018. The original 1999 regulations set a minimum of Rs five crore. The 2018 amendment increased this to Rs twenty-five crore — a five-fold increase of Rs twenty crore.","The requirement was raised by the SEBI (CRA) (Amendment) Regulations, 2018, effective 30 May 2018, increasing the minimum net‑worth from ₹5 crore to ₹25 crore – an increase of ₹20 crore.",1,1,"The model prediction accurately reflects the increase in the minimum net worth requirement for credit rating agency applicants under SEBI (CRA) Regulations, 1999, as amended in 2018.",0
TMP_074,temporal_reasoning,medium,"Under the original SEBI (CRA) Regulations, 1999, what was the mandatory dual-rating requirement for large debt issues, and when was it removed?","Under the original Regulation 14(g), a client was required to obtain ratings from at least two different credit rating agencies for any debt securities issue of Rs 100 crore or more. This mandatory dual-rating requirement was removed by the SEBI (Credit Rating Agencies) (Second Amendment) Regulations, 2011, with effect from 27 December 2011. The 2011 amendment replaced this specific dual-rating obligation with a general requirement to obtain a rating 'in accordance with the relevant regulations.'","The original Regulation 14(g) required that any debt‑security issue of ₹100 crore or more be rated by **at least two different rating agencies**. This dual‑rating mandate was eliminated when Regulation 14(g) was replaced by the SEBI (CRA) (Second Amendment) Regulations, 2011, **effective 27 December",1,1,"The model prediction accurately reflects the original Regulation 14(g) requirement for dual ratings and the effective date of its removal as per the SEBI (CRA) (Second Amendment) Regulations, 2011.",0
TMP_075,temporal_reasoning,hard,"Describe the evolution of the certificate validity regime for credit rating agencies under SEBI (CRA) Regulations, 1999 from the original regulations through to the current position.","The evolution of certificate validity for CRAs under SEBI (CRA) Regulations, 1999 went through three stages: (1) Original (1999): The original regulation prescribed a fixed validity period of three years for the certificate of registration. (2) 2011 Amendment (w.e.f. 05-07-2011): SEBI (CRA) (Amendment) Regulations, 2011 introduced a two-stage regime — an 'initial registration' valid for five years, after which the CRA could apply for 'permanent registration' (application to be made three months before expiry of the initial certificate). (3) 2016 Amendment (w.e.f. 08-12-2016): The SEBI (Change in Conditions of Registration of Certain Intermediaries) (Amendment) Regulations, 2016 abolished both the initial/permanent registration distinction and all fixed validity periods — the certificate is now valid in perpetuity unless suspended or cancelled by SEBI.","- **1999‑1999 (original SEBI (CRA) Regulations)** – No specific time‑limit for the initial registration certificate was prescribed.  

- **2011 Amendment** – Regulation 8(2) was amended to make the **initial registration certificate valid for 5 years**.  A new Regulation 8A was inserted, requiring t",1,0,"The model prediction incorrectly states that there was no specific time-limit for the initial registration certificate in 1999, whereas the original SEBI (CRA) Regulations, 1999 did prescribe a fixed ",0
TMP_076,temporal_reasoning,medium,"What change did the SEBI (CRA) (Amendment) Regulations, 2021 make to the definition of 'credit rating agency' under Regulation 2(h)?","The SEBI (Credit Rating Agencies) (Amendment) Regulations, 2021 (w.e.f. 03-08-2021) substituted the definition of 'credit rating agency' under Regulation 2(h). The original definition restricted 'credit rating agencies' to entities rating securities 'offered by way of public or rights issue' — covering only primary market issuances. The 2021 amendment broadened the definition to cover rating of securities 'that are listed or proposed to be listed on a stock exchange recognized by the Board' — expanding the scope to include all listed securities and not just those offered via public or rights issues.",The 2021 amendment replaced the earlier wording (“rating of securities offered by way of public or rights issue”) with “rating of securities that are listed or proposed to be listed on a stock exchange recognized by the Board.” The change took effect on 3 August 2021.,1,1,"The model prediction accurately reflects the change in the definition of 'credit rating agency' as per the SEBI (CRA) (Amendment) Regulations, 2021.",0
TMP_077,temporal_reasoning,easy,"When was the regulatory framework for ESG rating providers introduced under SEBI (CRA) Regulations, 1999?","The regulatory framework for ESG rating providers was introduced through the insertion of Chapter IVA (comprising Regulations 28A to 28I) by the Securities and Exchange Board of India (Credit Rating Agencies) (Amendment) Regulations, 2023, with effect from 4 July 2023. Prior to this amendment, SEBI (CRA) Regulations, 1999 contained no provisions specifically governing ESG rating providers.","The regulatory framework for ESG rating providers was introduced in 2023, when Chapter IVA was inserted by the SEBI (CRA) (Amendment) Regulations 2023, effective from 4 July 2023.",1,0,"The regulatory framework for ESG rating providers was introduced in 2023, not under SEBI (CRA) Regulations, 1999.",0
TMP_078,temporal_reasoning,easy,"When was the 26% minimum promoter shareholding requirement for credit rating agencies introduced under SEBI (CRA) Regulations, 1999?","The requirement for a minimum promoter shareholding of 26% in a credit rating agency was introduced by the SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018, with effect from 30 May 2018. Prior to this amendment, the SEBI (CRA) Regulations, 1999 did not prescribe any minimum shareholding requirement for promoters. The 2018 amendment inserted Regulation 5(l) (eligibility criterion) and Regulation 9(e) (ongoing condition of certificate) to impose this requirement.","The 26 % minimum promoter shareholding requirement was introduced by the SEBI (CRA) (Amendment) Regulations, 2018, and came into force on 30 May 2018.",1,0,"The 26% minimum promoter shareholding requirement was introduced by the SEBI (CRA) Regulations, 1999, not the SEBI (CRA) (Amendment) Regulations, 2018.",0
TMP_079,temporal_reasoning,easy,"When were the cross-shareholding restrictions between credit rating agencies first introduced in SEBI (CRA) Regulations, 1999?","The cross-shareholding restrictions between credit rating agencies (Regulation 24A) were first introduced by the SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018, with effect from 30 May 2018. Prior to the 2018 amendment, the SEBI (CRA) Regulations, 1999 did not contain any specific prohibition on CRAs holding shares in other CRAs or shareholders of one CRA holding 10% or more in another CRA.","The cross‑shareholding restrictions were first introduced on 30 May 2018, when Regulation 24A was inserted by the SEBI (CRA) (Amendment) Regulations, 2018.",1,0,"The cross-shareholding restrictions were introduced in 1999, not in 2018.",0
TMP_080,temporal_reasoning,medium,"What change did the SEBI (CRA) (Amendment) Regulations, 2018 make to the continuous monitoring obligation under Regulation 15(1)?","The SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018 (w.e.f. 30-05-2018) added a qualifying carveout to the continuous monitoring obligation in Regulation 15(1). The original version required CRAs to continuously monitor ratings 'during the lifetime of securities rated by it' with no exception. The 2018 amendment added the phrase 'unless the rating is withdrawn, subject to the provisions of regulation 16(3)' — clarifying that the monitoring obligation ceases if and when a rating is legitimately withdrawn in accordance with the conditions specified in Regulation 16(3) (i.e., winding up, merger, or as specified by the Board).","The 2018 amendment added a qualification to the monitoring duty: agencies must continuously monitor a security’s rating “unless the rating is withdrawn,” and the provision is now subject to regulation 16(3). This change took effect on 30 May 2018.",1,1,"The model prediction accurately reflects the change made by the SEBI (CRA) (Amendment) Regulations, 2018 to the continuous monitoring obligation under Regulation 15(1).",0
REG_185,regulatory_interpretation,easy,"Under Regulation 3(1) of SEBI (Substantial Acquisition of Shares and Takeovers) Regulations 2011, what voting rights threshold triggers the mandatory open offer obligation?",25% or more of the voting rights in the target company (when combined with shares held by the acquirer and persons acting in concert).,Twenty‑five percent (25%) of the voting rights.,1,1,The model prediction matches the voting rights threshold specified in Regulation 3(1) of SEBI (Substantial Acquisition of Shares and Takeovers) Regulations 2011.,0
REG_186,regulatory_interpretation,easy,An acquirer holds 30% voting rights in a target company. What is the maximum additional percentage of voting rights they can acquire in a single financial year under Regulation 3(2) without triggering an open offer?,5% of voting rights per financial year.,5%,1,1,The model prediction matches the maximum additional percentage of voting rights an acquirer can acquire without triggering an open offer as per Regulation 3(2).,0
REG_187,regulatory_interpretation,easy,"Can an acquirer acquire control over a target company without making a public announcement of an open offer, even if they do not acquire any new shares?","No. Regulation 4 states that irrespective of acquisition or holding of shares or voting rights, no acquirer shall acquire control over a target company without making a public announcement of an open offer.",No; they may not acquire control without first making a public announcement of an open offer.,1,1,"The model correctly interprets Regulation 4, stating that an acquirer must make a public announcement of an open offer before acquiring control, regardless of share acquisition.",0
REG_188,regulatory_interpretation,medium,"Under Regulation 5(2) of SEBI Takeovers Regulations 2011, under what condition is an indirect acquisition treated as a direct acquisition for all purposes of the regulations?","When the proportionate NAV, proportionate sales turnover, or proportionate market capitalisation of the target company exceeds 80% of the consolidated NAV, consolidated sales turnover, or enterprise value (respectively) of the entity being acquired, on the basis of the most recent audited annual financial statements.","When, in an indirect acquisition, any of the following exceeds 80 %: the target’s proportionate net‑asset value of the consolidated NAV, the proportionate sales turnover of the consolidated turnover, or the proportionate market capitalisation of the enterprise value of the entity being acquired. In ",1,1,The model prediction accurately reflects the condition under Regulation 5(2) of SEBI Takeovers Regulations 2011.,0
REG_189,regulatory_interpretation,easy,What shareholding range qualifies an acquirer to voluntarily make a public announcement of an open offer under Regulation 6(1) of SEBI Takeovers Regulations 2011?,"The acquirer must hold shares or voting rights of 25% or more but less than the maximum permissible non-public shareholding, and the aggregate shareholding after completion of the offer must not exceed the maximum permissible non-public shareholding.",Holding 25 % or more but less than the maximum permissible non‑public shareholding.,1,1,The model prediction correctly states the shareholding range as holding 25% or more but less than the maximum permissible non-public shareholding.,0
REG_190,regulatory_interpretation,easy,"Under Regulation 6(2), after completing a voluntary open offer, for how long is the acquirer prohibited from acquiring further shares of the target company (other than through another voluntary open offer)?",Six months after completion of the open offer.,Six months.,0,1,The model prediction matches the reference answer's specified duration.,0
REG_191,regulatory_interpretation,medium,"What does Regulation 6A of SEBI Takeovers Regulations 2011 prohibit, and what exception does it carve out for wilful defaulters?","Regulation 6A prohibits wilful defaulters from making a public announcement of an open offer or entering into any transaction triggering an open offer obligation. However, it does not prohibit a wilful defaulter from making a competing offer when another person has made an open offer for shares of the same target company.",Regulation 6A bars any wilful defaulter from (i) publicly announcing an open offer to acquire shares and (ii) entering into any transaction that would create a duty to make such a public open‑offer announcement under the takeover rules. The only carve‑out is that a wilful defaulter may submit a comp,1,1,The model prediction accurately reflects the prohibition under Regulation 6A and correctly states the exception for wilful defaulters.,0
REG_192,regulatory_interpretation,easy,"Under Regulation 7(1) of SEBI Takeovers Regulations 2011, what is the minimum open offer size for a mandatory open offer triggered under Regulations 3 or 4?",At least 26% of the total shares of the target company (as of the tenth working day from the closure of the tendering period).,At least 26 percent of the target company’s total shares.,1,1,The model prediction correctly states the minimum open offer size as at least 26% of the target company’s total shares.,0
REG_193,regulatory_interpretation,medium,What happens to the offer price if an acquirer purchases shares of the target company during the offer period at a price higher than the declared offer price under Regulation 8(8)?,"The offer price automatically stands revised to the highest price paid or payable for such acquisition. However, no such acquisition is permitted after the third working day prior to the commencement of the tendering period and during the tendering period.",The offer price must be increased to match the highest price the acquirer paid (or agreed to pay) for any shares or voting rights acquired during the offer period.,0,1,The model prediction correctly states that the offer price must be increased to match the highest price paid for any shares or voting rights acquired during the offer period.,0
REG_194,regulatory_interpretation,medium,"Under Regulation 8(10), if an acquirer buys shares of the target company within 26 weeks after the tendering period at a price higher than the offer price, what obligation arises and within what timeframe must it be fulfilled?","The acquirer must pay the difference between the highest acquisition price and the open offer price to all shareholders whose shares were accepted in the open offer, within 60 days from the date of such acquisition. The obligation does not apply to acquisitions under another open offer, the Delisting Regulations, or ordinary open market purchases not involving negotiated transactions.","They must pay the difference between the higher acquisition price and the offer price to all shareholders whose shares were accepted in the open offer, and this payment must be made within 60 days of the acquisition.",1,1,The model prediction accurately reflects the obligation and timeframe as per Regulation 8(10) under the Indian financial regulatory framework.,0
REG_195,regulatory_interpretation,hard,What conditions must listed shares offered as non-cash consideration in an open offer satisfy under Regulation 9(2) of SEBI Takeovers Regulations 2011?,The shares must: (a) be listed and frequently traded; (b) have been listed for at least 2 years before the date of public announcement; (c) the issuer must have redressed at least 95% of investor complaints in the preceding calendar quarter; (d) the issuer must have materially complied with listing regulations for at least 2 years preceding the public announcement; (e) impact of auditors' qualifications must not exceed 5% of net profit or loss after tax for three preceding financial years; and (f) SEBI must not have issued any direction restricting the issuer's access to capital markets or issuance of fresh shares.,"The listed shares used as non‑cash consideration must:

1. Be listed and frequently traded.  
2. Have been listed for at least two years before the public announcement.  
3. Have had the issuer redress at least 95 % of investor complaints received in the preceding calendar quarter.  
4. Have been in",1,1,The model prediction accurately reflects the conditions specified under Regulation 9(2) of SEBI Takeovers Regulations 2011.,0
REG_196,regulatory_interpretation,medium,"Under Regulation 10(3), what must a shareholder do to claim exemption from making an open offer when their voting rights exceed the threshold solely because of a buy-back by the target company?",The shareholder must reduce their shareholding such that voting rights fall below the 25% threshold within 90 days from the date of closure of the buy-back offer.,"The shareholder must reduce his shareholding so that his voting rights fall below the threshold in sub‑regulation (1) of regulation 3, and he must do this within ninety days of the buy‑back’s closure.",1,1,The model prediction correctly paraphrases the requirement from Regulation 10(3) that a shareholder must reduce their shareholding to fall below the voting rights threshold within 90 days of the buy-b,0
REG_197,regulatory_interpretation,easy,What is the key independence requirement for the manager to the open offer under Regulation 12(1) of SEBI Takeovers Regulations 2011?,The manager to the open offer must be a SEBI-registered merchant banker who is not an associate of the acquirer.,The manager must be a SEBI‑registered merchant banker who is **not an associate of the acquirer**.,1,1,The model prediction correctly paraphrases the independence requirement from Regulation 12(1) of SEBI Takeovers Regulations 2011.,0
REG_198,regulatory_interpretation,easy,"Under Regulation 16(4) of SEBI Takeovers Regulations 2011, within how many working days must SEBI give its comments on the draft letter of offer, and what is the consequence if no comments are given within that period?","SEBI must give its comments within 15 working days of receipt of the draft letter of offer. If no comments are issued within this period, it is deemed that SEBI does not have comments to offer. If SEBI seeks clarifications, the deadline extends to the fifth working day from receipt of a satisfactory reply.","SEBI must issue its comments within **15 working days** of receiving the draft letter of offer. If it does not issue comments within that time, it is deemed that SEBI **has no comments to offer**.",1,1,The model prediction accurately reflects the final value and fact of the regulation as stated in the reference answer.,0
REG_199,regulatory_interpretation,medium,"Under Regulation 17(10)(e), if an acquirer's escrow account is forfeited for non-fulfillment of open offer obligations, how is the forfeited amount distributed?",After deduction of expenses of registered market intermediaries: one-third to the target company; one-third to the Investor Protection and Education Fund (IPEF); and one-third distributed pro-rata among shareholders who accepted the open offer.,"The forfeited cash is split equally (after deducting market‑intermediary expenses): one‑third goes to the target company, one‑third to the Investor Protection and Education Fund, and the remaining one‑third is distributed pro‑rata among the shareholders who had accepted the open offer.",1,1,The model prediction accurately reflects the distribution of forfeited escrow amounts as per Regulation 17(10)(e).,0
REG_200,regulatory_interpretation,medium,Under what condition and after what period may an acquirer complete the underlying acquisition before the expiry of the offer period under Regulation 22(2)?,"The acquirer may complete the acquisition after expiry of 21 working days from the date of the detailed public statement, provided they have deposited in the escrow account, in cash, an amount equal to the entire consideration payable under the open offer assuming full acceptance.","If the acquirer first deposits cash equal to the full consideration (as if the offer were fully accepted) into the escrow account, it may complete the acquisition after the expiry of twenty‑one working days from the date of the detailed public statement.",1,1,The model prediction correctly states the condition and period for completing the acquisition as per Regulation 22(2).,0
