id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason
NUM_122,numerical_reasoning,hard,A Category II AIF was registered with a scheme tenure of 5 years. The tenure has,(a) Regular Category II AIF: Original tenure = 5 years + maximum extension = 2 years (subject to 2/3 unit holder approval). Maximum total tenure = 7 y,"(a) 5 years
(b) 5 years",1,1,The model prediction matches the reference answer's original tenure of 5 years.
TMP_065,temporal_reasoning,easy,When was the minimum investment threshold for venture capital funds (in qualifyi,The minimum investment threshold for venture capital funds was raised from two-thirds (approximately 66.67%) to seventy-five percent of investable fun,w.e.f. 13-08-2021,0,1,"The model prediction correctly states the change in the minimum investment threshold for venture capital funds, although the exact date is not specified in the reference answer."
TMP_066,temporal_reasoning,medium,When was the concept of 'large value fund for accredited investors' first introd,The concept of 'large value fund for accredited investors' was first introduced by the Securities and Exchange Board of India (Alternative Investment ,"03-08-2021, seventy crore rupees.",1,0,"The model prediction contains a date and a monetary value that are not related to the concept's introduction. The concept was introduced by SEBI, not a specific amount or date."
TMP_067,temporal_reasoning,medium,"What change did the SEBI (AIF) (Second Amendment) Regulations, 2021 make to the ","The SEBI (Alternative Investment Funds) (Second Amendment) Regulations, 2021 (w.e.f. 05-05-2021) expanded the scope of Regulation 15(1)(e). Before the","With effect from 05-05-2021, the regulations substituted the provision to include units of AIFs managed or sponsored by its Manager, Sponsor or associates of its Manager or Sponsor.",1,1,"The model prediction correctly paraphrases the change made by SEBI (AIF) (Second Amendment) Regulations, 2021 to Regulation 15(1)(e)."
TMP_068,temporal_reasoning,hard,"How did the SEBI (AIF) (Amendment) Regulations, 2020 change the eligibility requ","The SEBI (Alternative Investment Funds) (Amendment) Regulations, 2020 (w.e.f. 19-10-2020) substituted Regulation 4(g) to replace the experience-based ","The regulations were changed on 19-10-2020. The key change was requiring at least one key personnel to have a relevant NISM certification AND at least one with a professional qualification in finance or CFA Charter, instead of just five years’ experience and relevant professional qualification.",1,1,"The model prediction correctly states that the SEBI (AIF) (Amendment) Regulations, 2020 changed the eligibility requirements to include NISM certification and a professional qualification in finance o"
TMP_069,temporal_reasoning,easy,When was the Corporate Debt Market Development Fund (CDMDF) category introduced ,The Corporate Debt Market Development Fund was introduced by the Securities and Exchange Board of India (Alternative Investment Funds) (Second Amendme,15-06-2023,1,0,"The date provided (15-06-2023) does not match the correct introduction date of the Corporate Debt Market Development Fund category, which was introduced on 15-06-2013."
TMP_070,temporal_reasoning,medium,What was the name of the social-purpose AIF sub-category under Category I before,"Before 25 July 2022, the sub-category was called 'social venture funds' — a term under Regulation 3(4)(a) for Category I AIFs investing primarily in s","‘Social venture funds’ was the name before 25-07-2022, and ‘social impact funds’ is the new name.",1,1,"The model prediction correctly states that 'Social venture funds' was the name before 25-07-2022, which matches the reference answer."
TMP_071,temporal_reasoning,medium,"What change did the SEBI (AIF) (Third Amendment) Regulations, 2025 make to how t","The SEBI (Alternative Investment Funds) (Third Amendment) Regulations, 2025 (w.e.f. 19-11-2025) amended Regulation 10(f) to exclude accredited investo",Accredited investors were excluded while computing the number of investors in a scheme of an Alternative Investment Fund.,0,1,"The model prediction correctly paraphrases the change made by the SEBI (AIF) (Third Amendment) Regulations, 2025, which excluded accredited investors from the computation of the number of investors in"
TMP_072,temporal_reasoning,medium,When was the requirement for AIFs to hold investments in dematerialised form int,The requirement for AIFs to hold investments in dematerialised form was introduced by the Securities and Exchange Board of India (Alternative Investme,"The requirement was introduced w.e.f. 05-01-2024. Exceptions apply as specified in Regulation 15(1)(i): (a) investments not eligible for dematerialisation, (b) investments held by a liquidation scheme that are not available in dematerialised form, and (c) such other investments as may be specified b",1,0,"The model prediction incorrectly states the effective date as 05-01-2024, while the correct effective date is 01-01-2024."
REG_167,regulatory_interpretation,medium,Who are the eligible categories of promoters for a credit rating agency under SE,"Under Regulation 4, a credit rating agency must be promoted by one of the following: (a) a public financial institution; (b) a scheduled commercial ba","A foreign credit rating agency incorporated in a Financial Action Task Force (FATF) member jurisdiction and recognised under their law, having a minimum of five years' experience in rating securities; or any company or body corporate having continuous net worth of minimum rupees one hundred crores a",1,0,"The model prediction includes a foreign credit rating agency incorporated in a FATF member jurisdiction, which is not mentioned in the reference answer. The reference answer specifies only public fina"
REG_168,regulatory_interpretation,easy,"What are the minimum eligibility criteria relating to corporate form, business o","Under Regulation 5, a CRA applicant must satisfy three minimum requirements: (a) it must be set up and registered as a company under the Companies Act","The applicant must be a company registered under the Companies Act, 2013 with rating activity specified as one of its main objects and have a minimum net worth of rupees twenty five crore.",1,0,The model prediction incorrectly adds a minimum net worth requirement which is not specified in the reference answer.
REG_169,regulatory_interpretation,easy,How long is a certificate of registration granted to a credit rating agency unde,"Under Regulation 8(2), the certificate of registration is valid unless it is suspended or cancelled by the Board — it has no fixed expiry date.",Unless it is suspended or cancelled by the Board.,1,1,The model prediction correctly paraphrases the reference answer stating that the certificate of registration is valid unless it is suspended or cancelled by the Board.
REG_170,regulatory_interpretation,medium,What ongoing net worth requirement must a credit rating agency maintain at all t,"Under Regulation 9(d), a credit rating agency must at all times maintain a minimum net worth of Rs twenty-five crore. Existing CRAs that were already ","Rupees twenty five crore. Within three years, existing CRAs with less than rupees twenty five crore net worth must increase it to the specified amount.",1,1,The model prediction correctly states the ongoing net worth requirement of Rs twenty five crore for credit rating agencies under Regulation 9(d).
REG_171,regulatory_interpretation,easy,What shareholding requirement must the promoter of a credit rating agency mainta,"Under Regulation 9(e), the promoter of a credit rating agency must maintain a minimum shareholding of 26% in the credit rating agency for a minimum pe",26% for a minimum period of three years.,1,1,"The model prediction correctly states the shareholding requirement as 26% for a minimum period of three years, which aligns with Regulation 9(e)."
REG_172,regulatory_interpretation,medium,What restrictions apply to the activities a credit rating agency may undertake u,"Under Regulation 9(f), a CRA shall not carry out any activity other than the rating of securities that are listed or proposed to be listed on a stock ",A credit rating agency shall not carry out any activity other than the rating of securities that are listed or proposed to be listed on a stock exchange recognized by the Board.,1,1,"The model prediction paraphrases the reference answer correctly, maintaining the essence of the restriction on a credit rating agency's activities."
REG_173,regulatory_interpretation,medium,What must a written agreement between a credit rating agency and its client cont,"Under Regulation 14, the written agreement must include: (a) the rights and liabilities of each party; (b) the fee to be charged; (c) an obligation on","The rights and liabilities of each party, the fee to be charged, the client’s co-operation for periodic review, the client’s provision of true, adequate, and timely information, the CRA’s disclosure of the rating, and the client’s disclosure of all ratings assigned in the last three years and any un",1,1,"The model prediction includes all the required elements mentioned in Regulation 14, with minor differences in formatting and paraphrasing."
REG_174,regulatory_interpretation,medium,How must a credit rating agency disseminate information about newly assigned rat,"Under Regulation 15(2), a CRA must promptly disseminate information about newly assigned ratings and changes in earlier ratings through press releases","Through press releases and websites, and simultaneously to the concerned regional stock exchange and all stock exchanges where the securities are listed.",1,1,"The model prediction aligns with the requirement for prompt dissemination through press releases and websites, and it implicitly includes the need to inform the concerned regional stock exchange and a"
REG_175,regulatory_interpretation,hard,What must a credit rating agency do if a client fails to cooperate during the ra,"Under Regulation 16(2), if a client fails to cooperate, the CRA must still carry out the review on the basis of best available information (or as spec","The credit rating agency shall carry out the review on the basis of the best available information or in the manner as specified by the Board. A CRA shall not withdraw a rating so long as the obligations under the security rated by it are outstanding, except where the company whose security is rated",1,1,The model prediction correctly paraphrases Regulation 16(2) stating that a CRA must carry out the review on the basis of the best available information even if a client fails to cooperate.
REG_176,regulatory_interpretation,easy,What disclosure obligations about rating definitions and rationale must a credit,"Under Regulation 18, a CRA must: (1) make public the definitions of the concerned rating with the symbol, and must state that ratings do not constitut","Make public the definitions of the concerned rating, symbol, and state that ratings do not constitute recommendations to buy, hold or sell any securities. Also, make available information relating to the rationale of the ratings, covering factors justifying a favourable assessment and risk factors.",1,1,"The model prediction correctly paraphrases the requirement to make public the definitions of the concerned rating and symbol, and to state that ratings do not constitute recommendations to buy, hold, "
REG_177,regulatory_interpretation,medium,For how long and what types of records must a credit rating agency maintain unde,"Under Regulation 21(1), a CRA must maintain all records for a minimum period of five years. The required records include: balance sheets, profit and l","For a minimum period of five years, the following books of accounts, records, and documents: (a) copy of its balance sheet; (b) a copy of its profit and loss account; (c) a copy of the auditor's report; (d) a copy of the agreement entered into with each client; (e) information supplied by each clien",1,1,"The model prediction correctly states that a CRA must maintain records for a minimum period of five years, including balance sheets, profit and loss accounts, auditor's reports, agreements with client"
REG_178,regulatory_interpretation,easy,Within what time period must a credit rating agency rectify deficiencies identif,"Under Regulation 22, a credit rating agency must take steps to rectify any deficiencies identified in the auditor's report (insofar as they relate to ",Two months,1,1,"The reference answer does not specify a time period, while the model prediction provides a specific time frame of two months, which is a plausible interpretation of the requirement to rectify deficien"
REG_179,regulatory_interpretation,easy,Who has the authority to take rating decisions (including rating changes) under ,"Under Regulation 24(4), all rating decisions — including decisions on changes in rating — must be taken by the rating committee. Individual analysts o",The rating committee. No.,1,1,The model prediction correctly identifies that the rating committee has the authority to take rating decisions under Regulation 24(4).
REG_180,regulatory_interpretation,hard,What shareholding restrictions apply between credit rating agencies under SEBI (,"Under Regulation 24A, a CRA may not directly or indirectly hold 10% or more shareholding or voting rights in any other CRA, and may not have board rep","A credit rating agency shall not hold 10 per cent or more shareholding and/or voting rights in any other credit rating agency, nor have representation on the Board of any other credit rating agency. Exemptions apply to holdings by Pension Funds, Insurance Schemes and Mutual Fund Schemes.",1,1,"The model prediction correctly states the shareholding restriction of 10% or more, which matches the reference answer's regulation."
REG_181,regulatory_interpretation,medium,"Under SEBI (CRA) Regulations, 1999, can a credit rating agency rate the securiti","No. Under Regulation 26(1), a CRA is prohibited from rating any security issued by its promoter. Under Regulation 26(2), if the promoter is a lending ","No, Regulation 26(1) prohibits a credit rating agency from rating a security issued by its promoter. In addition, if the promoter is a lending institution, its Chairman, director, or employee cannot be a Chairman, director, or employee of the credit rating agency or its rating committee.",1,1,"The model prediction correctly states that under Regulation 26(1), a credit rating agency cannot rate a security issued by its promoter."
REG_182,regulatory_interpretation,hard,What conflict-of-interest restrictions apply to the rating of securities of prom,"Under Regulation 27(1), a CRA shall not rate securities of: (a) a borrower of its promoter; (b) a subsidiary of its promoter; or (c) an associate of i","Common Chairman, Directors between the credit rating agency and these entities, or common employees, or common Chairman, Directors, Employees on the rating committee.",1,1,"The model prediction correctly identifies the conflict-of-interest restrictions related to Common Chairman, Directors, Employees on the rating committee as per Regulation 27(1)."
REG_183,regulatory_interpretation,medium,"Under SEBI (CRA) Regulations, 1999 (as amended), can an entity provide ESG ratin","No. Under Regulation 28C, no person may act as an ESG rating provider without obtaining a certificate from the Board. Existing ESG rating providers op","No, a person shall not act as an ESG rating provider unless it has obtained a certificate from the Board. The transitional period provided to existing ESG rating providers was six months from the date of this regulation coming into force, or till the disposal of their application for registration.",1,1,The model prediction correctly states that an entity must obtain a certificate from the Board to act as an ESG rating provider under Regulation 28C.
REG_184,regulatory_interpretation,hard,What are the ongoing and application-time liquid net worth requirements for a Ca,"Under Regulation 28E(m)(iv), a Category I ESG rating provider must maintain a minimum liquid net worth of Rs 5 crore at all times on an ongoing basis.","Rupees five crores at all times, or the higher of rupees ten crores or the addition of rupees five crores and the target on cumulative cash losses until breakeven.",1,0,The model prediction includes an incorrect calculation step and threshold that is not specified in Regulation 28E(m)(iv).
NUM_123,numerical_reasoning,easy,A credit rating agency registered with SEBI had a net worth of Rs 18 crore at th,The minimum required net worth is Rs 25 crore. The CRA's current net worth is Rs 18 crore. Required increase = Rs 25 crore − Rs 18 crore = Rs 7 crore.,Rs 7 crore within three years.,1,0,The model prediction of Rs 7 crore within three years is not a final value or fact but a proposed timeline for achieving the required increase.
NUM_124,numerical_reasoning,medium,A foreign credit rating agency was incorporated in its home country in January 2,"The foreign CRA began rating securities from July 2019. By December 2025, it has had 6 years and 5 months of rating experience (July 2019 to December ",December 2025 - July 2019 = 6.5 years.,1,1,"The model correctly calculates the duration of the foreign CRA's rating experience as 6.5 years, which matches the reference answer's duration."
NUM_125,numerical_reasoning,easy,"An auditor submits a report to a CRA on October 3, 2025, identifying deficiencie","The CRA must take steps to rectify the deficiencies within two months from the date of the auditor's report. Date of report: October 3, 2025. Adding t","December 3, 2025",1,1,The final value matches the requirement of two months from the date of the auditor's report.
NUM_126,numerical_reasoning,hard,A CRA's promoter holds 35% of the CRA's shares at the time of registration. The ,"The promoter must maintain at least 26% shareholding for a minimum of three years from the date of grant of registration. Three years from April 1, 20","Three years from April 1, 2023, is April 1, 2026. The promoter must maintain a minimum shareholding of 26% for a minimum period of three years from the date of registration. Therefore, the promoter cannot legally reduce its shareholding to 20% on June 15, 2026.",1,1,The model correctly interprets the requirement for the promoter to maintain a minimum shareholding of 26% for a minimum period of three years from the date of registration.
NUM_127,numerical_reasoning,medium,A Category I ESG rating provider applicant projects cumulative cash losses of Rs,"The minimum liquid net worth at application time is the higher of: (A) Rs 10 crore, or (B) Rs 5 crore + projected cumulative cash losses until breakev",Rupees 10 crores.,0,1,The model prediction matches the minimum liquid net worth requirement as per the reference answer.
NUM_128,numerical_reasoning,medium,A Category II ESG rating provider applicant projects cumulative cash losses of R,"At application time, the minimum is the higher of: (A) Rs 20 lakh, or (B) Rs 10 lakh + Rs 8 lakh (projected losses) = Rs 18 lakh. Since Rs 20 lakh > R",Rupees 20 lakh. It is lower than the maintenance requirement of rupees 10 lakh at all times.,1,1,"The model prediction correctly identifies the minimum cumulative cash losses as Rs 20 lakh, which is higher than the applicant's projected losses."
NUM_129,numerical_reasoning,medium,Institution X holds 12% of the shares of CRA-1. It proposes to acquire a 9% stak,"No, the proposed acquisition would not violate Regulation 24A(2). The restriction applies to a shareholder holding 10% or more in one CRA acquiring 10","Yes, this acquisition would violate Regulation 24A(2). Institution X holds 12% of CRA-1, exceeding the 10% threshold, and proposes to hold 9% of CRA-2, which is also above the 10% threshold.",1,0,"The model incorrectly states that Institution X proposes to hold 9% of CRA-2, which is not mentioned in the question. The question only mentions Institution X holding 12% of CRA-1 and proposing to acq"
NUM_130,numerical_reasoning,hard,A body corporate files an application to promote a credit rating agency in Decem,The requirement under Regulation 4(e) is a continuous net worth of at least Rs 100 crore per audited annual accounts for the previous five years. The ,"Rs 95 crore + Rs 102 crore + Rs 110 crore + Rs 108 crore + Rs 115 crore = Rs 530 crore.

No.",1,0,"The model prediction does not match the requirement of a continuous net worth of at least Rs 100 crore per audited annual accounts for the previous five years. The total is Rs 530 crore, which exceeds"
TMP_073,temporal_reasoning,easy,When was the minimum net worth requirement for credit rating agency applicants u,"The minimum net worth requirement was raised by the SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018, with effect from 30 May 2018. The ori","W.e.f. 30-05-2018, it was increased from rupees five crores to rupees twenty five crore.",1,1,"The model prediction correctly states the increase in the minimum net worth requirement for credit rating agency applicants, matching the final value and date as per the SEBI regulations."
TMP_074,temporal_reasoning,medium,"Under the original SEBI (CRA) Regulations, 1999, what was the mandatory dual-rat","Under the original Regulation 14(g), a client was required to obtain ratings from at least two different credit rating agencies for any debt securitie","The original Regulation 14(g) required clients to obtain a rating from at least two different rating agencies for any issue of debt securities equal to or exceeds rupees one hundred crores. This was removed with effect from 27-12-2011 by the SEBI (CRA) (Second Amendment) Regulations, 2011.",1,1,The model prediction correctly paraphrases the original Regulation 14(g) and includes the correct removal date.
TMP_075,temporal_reasoning,hard,Describe the evolution of the certificate validity regime for credit rating agen,"The evolution of certificate validity for CRAs under SEBI (CRA) Regulations, 1999 went through three stages: (1) Original (1999): The original regulat","Initially, a certificate of initial registration was valid for 5 years (Regulation 8(2) as amended by 2011 Amendment). An application for permanent registration was required 3 months prior to the expiry of the initial certificate (Regulation 8A). The current regulation (Regulation 8(2)) states that ",1,1,The model prediction correctly states the current regulation (Regulation 8(2)) regarding the certificate validity for CRAs under SEBI (CRA) Regulations.
TMP_076,temporal_reasoning,medium,"What change did the SEBI (CRA) (Amendment) Regulations, 2021 make to the definit","The SEBI (Credit Rating Agencies) (Amendment) Regulations, 2021 (w.e.f. 03-08-2021) substituted the definition of 'credit rating agency' under Regulat",Rating of securities that are listed or proposed to be listed on a stock exchange recognized by the Board. (w.e.f. 03-08-2021),1,1,"The model prediction correctly paraphrases the change made by SEBI (CRA) (Amendment) Regulations, 2021 regarding the definition of 'credit rating agency'."
TMP_077,temporal_reasoning,easy,When was the regulatory framework for ESG rating providers introduced under SEBI,The regulatory framework for ESG rating providers was introduced through the insertion of Chapter IVA (comprising Regulations 28A to 28I) by the Secur,4.07.2023,0,1,"The model prediction date is not provided, but the reference answer correctly states the introduction of the regulatory framework for ESG rating providers under SEBI."
TMP_078,temporal_reasoning,easy,When was the 26% minimum promoter shareholding requirement for credit rating age,The requirement for a minimum promoter shareholding of 26% in a credit rating agency was introduced by the SEBI (Credit Rating Agencies) (Amendment) R,30-05-2018,1,1,"The model prediction matches the reference answer's date, which is 30-05-2018."
TMP_079,temporal_reasoning,easy,When were the cross-shareholding restrictions between credit rating agencies fir,The cross-shareholding restrictions between credit rating agencies (Regulation 24A) were first introduced by the SEBI (Credit Rating Agencies) (Amendm,30-05-2018,1,1,"The model prediction is within 1% of the correct date, which is 30-05-2018."
TMP_080,temporal_reasoning,medium,"What change did the SEBI (CRA) (Amendment) Regulations, 2018 make to the continu","The SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018 (w.e.f. 30-05-2018) added a qualifying carveout to the continuous monitoring obligatio","Subject to the provisions of regulation 16(3), effective from 30-05-2018.",1,1,"The model prediction correctly paraphrases the change made by SEBI (CRA) (Amendment) Regulations, 2018 regarding the qualifying carveout to continuous monitoring obligations."
REG_185,regulatory_interpretation,easy,Under Regulation 3(1) of SEBI (Substantial Acquisition of Shares and Takeovers) ,25% or more of the voting rights in the target company (when combined with shares held by the acquirer and persons acting in concert).,Twenty-five per cent or more of the voting rights in the target company.,0,1,The model prediction matches the threshold specified in Regulation 3(1) of SEBI.
REG_186,regulatory_interpretation,easy,An acquirer holds 30% voting rights in a target company. What is the maximum add,5% of voting rights per financial year.,Five percent.,0,1,The model prediction matches the reference answer's threshold for the maximum percentage of voting rights an acquirer can hold per financial year.
REG_187,regulatory_interpretation,easy,Can an acquirer acquire control over a target company without making a public an,"No. Regulation 4 states that irrespective of acquisition or holding of shares or voting rights, no acquirer shall acquire control over a target compan",No.,1,1,"The model correctly predicts that an acquirer cannot acquire control over a target company without making a public announcement, as per the given regulation."
REG_188,regulatory_interpretation,medium,"Under Regulation 5(2) of SEBI Takeovers Regulations 2011, under what condition i","When the proportionate NAV, proportionate sales turnover, or proportionate market capitalisation of the target company exceeds 80% of the consolidated","Where the proportionate net asset value, proportionate sales turnover, or proportionate market capitalisation of the target company as a percentage of the acquiring entity is in excess of eighty per cent.",1,1,"The model prediction paraphrases the reference correctly, maintaining the same meaning and threshold."
REG_189,regulatory_interpretation,easy,What shareholding range qualifies an acquirer to voluntarily make a public annou,"The acquirer must hold shares or voting rights of 25% or more but less than the maximum permissible non-public shareholding, and the aggregate shareho",Twenty-five per cent or more but less than the maximum permissible non-public shareholding.,1,1,The model prediction correctly states the shareholding range as 25% or more but less than the maximum permissible non-public shareholding.
REG_190,regulatory_interpretation,easy,"Under Regulation 6(2), after completing a voluntary open offer, for how long is ",Six months after completion of the open offer.,Six months.,0,1,The model prediction matches the duration specified in Regulation 6(2) for a voluntary open offer.
REG_191,regulatory_interpretation,medium,"What does Regulation 6A of SEBI Takeovers Regulations 2011 prohibit, and what ex",Regulation 6A prohibits wilful defaulters from making a public announcement of an open offer or entering into any transaction triggering an open offer,Regulation 6A prohibits a wilful defaulter from making a public announcement of an open offer for acquiring shares or entering into any transaction that would attract the obligation to make a public announcement of an open offer. It carves out an exception for a wilful defaulter to make a competing ,1,1,The model prediction accurately paraphrases Regulation 6A's prohibition against wilful defaulters making public announcements of an open offer.
REG_192,regulatory_interpretation,easy,"Under Regulation 7(1) of SEBI Takeovers Regulations 2011, what is the minimum op",At least 26% of the total shares of the target company (as of the tenth working day from the closure of the tendering period).,Twenty-six per cent of total shares of the target company.,0,1,The model prediction correctly states the minimum percentage of shares required under Regulation 7(1) of SEBI Takeovers Regulations 2011.
REG_193,regulatory_interpretation,medium,What happens to the offer price if an acquirer purchases shares of the target co,"The offer price automatically stands revised to the highest price paid or payable for such acquisition. However, no such acquisition is permitted afte",The offer price shall stand revised to the highest price paid or payable for any such acquisition.,1,1,The model prediction correctly paraphrases the regulatory rule that the offer price shall stand revised to the highest price paid or payable for any such acquisition.
REG_194,regulatory_interpretation,medium,"Under Regulation 8(10), if an acquirer buys shares of the target company within ",The acquirer must pay the difference between the highest acquisition price and the open offer price to all shareholders whose shares were accepted in ,The acquirer and persons acting in concert shall pay the difference between the highest acquisition price and the offer price to all shareholders whose shares were accepted in the open offer within sixty days from the date of such acquisition.,1,1,The model prediction accurately paraphrases Regulation 8(10) by stating the correct entities involved and the time frame for payment.
REG_195,regulatory_interpretation,hard,What conditions must listed shares offered as non-cash consideration in an open ,The shares must: (a) be listed and frequently traded; (b) have been listed for at least 2 years before the date of public announcement; (c) the issuer,The shares must conform to (a) through (f).,0,0,The model prediction includes an incorrect condition (f) which is not specified in the reference answer.
REG_196,regulatory_interpretation,medium,"Under Regulation 10(3), what must a shareholder do to claim exemption from makin",The shareholder must reduce their shareholding such that voting rights fall below the 25% threshold within 90 days from the date of closure of the buy,Reduce his shareholding such that his voting rights fall to below the threshold referred to in sub-regulation (1) of regulation 3 within ninety days from the date of the closure of the said buy-back offer.,1,1,The model prediction correctly paraphrases the requirement of Regulation 10(3) for a shareholder to reduce their shareholding to fall below the specified threshold within the given timeframe.
REG_197,regulatory_interpretation,easy,What is the key independence requirement for the manager to the open offer under,The manager to the open offer must be a SEBI-registered merchant banker who is not an associate of the acquirer.,The manager shall not be an associate of the acquirer.,1,1,The model prediction correctly paraphrases the key independence requirement for the manager to the open offer as stated in the reference answer.
REG_198,regulatory_interpretation,easy,"Under Regulation 16(4) of SEBI Takeovers Regulations 2011, within how many worki","SEBI must give its comments within 15 working days of receipt of the draft letter of offer. If no comments are issued within this period, it is deemed",Fifteen working days. It shall be deemed that the Board does not have comments to offer.,1,1,The model prediction correctly states that SEBI must give its comments within 15 working days as per Regulation 16(4) of SEBI Takeovers Regulations 2011.
REG_199,regulatory_interpretation,medium,"Under Regulation 17(10)(e), if an acquirer's escrow account is forfeited for non",After deduction of expenses of registered market intermediaries: one-third to the target company; one-third to the Investor Protection and Education F,One third to the target company; one third to the Investor Protection and Education Fund; one third pro-rata among shareholders who have accepted the open offer.,1,1,"The model prediction correctly states the distribution of funds as per Regulation 17(10)(e), even though it paraphrases the rule slightly."
REG_200,regulatory_interpretation,medium,Under what condition and after what period may an acquirer complete the underlyi,"The acquirer may complete the acquisition after expiry of 21 working days from the date of the detailed public statement, provided they have deposited","After the expiry of twenty-one working days from the date of detailed public statement, assuming the acquirer has deposited in the escrow account cash equal to the entire consideration payable under the open offer assuming full acceptance.",1,1,"The model prediction correctly states the condition and period after which an acquirer may complete the acquisition, aligning with the reference answer's details."
REG_201,regulatory_interpretation,medium,"Under Chapter V (Disclosure provisions) of SEBI Takeovers Regulations 2011, when","An acquirer whose aggregate acquisition reaches 5% or more must disclose their aggregate shareholding and voting rights. Additionally, any person alre",Within two working days of the acquisition.,1,1,"The model prediction correctly states the time frame for disclosure as within two working days of the acquisition, which aligns with the requirements of SEBI Takeovers Regulations 2011."
REG_202,regulatory_interpretation,hard,"Under Regulation 26(2) of SEBI Takeovers Regulations 2011, what actions is the t",The board is prohibited from: (a) alienating material assets outside ordinary course of business; (b) effecting material borrowings outside ordinary c,"Alienating material assets, effecting material borrowings, issuing unissued securities, implementing buy-backs, effecting capital structure changes, amending or terminating material contracts, and accelerating contingent vesting of rights.",1,1,"The model prediction includes actions that are prohibited under Regulation 26(2) of SEBI Takeovers Regulations 2011, such as alienating material assets and effecting material borrowings."
NUM_131,numerical_reasoning,medium,An acquirer makes a mandatory open offer where the total consideration payable i,Rs 125 crore (25% of first Rs 500 crore) + Rs 70 crore (10% of balance Rs 700 crore) = Rs 195 crore.,"Rs 500 crore * 25% = Rs 125 crore
Rs 700 crore * 10% = Rs 70 crore
Total escrow amount: Rs 125 crore + Rs 70 crore = Rs 195 crore",1,1,The model prediction correctly calculates the total consideration payable as per the mandatory open offer rules.
NUM_132,numerical_reasoning,easy,An acquirer holds 28% voting rights in a listed company with 10 crore total shar,5% of 10 crore = 50 lakh shares.,Less than five per cent of the voting rights.,0,1,The model prediction correctly identifies that holding 28% of voting rights is less than five per cent.
NUM_133,numerical_reasoning,easy,A listed company has 50 crore shares outstanding. An acquirer acquires shares tr,26% of 50 crore = 13 crore shares.,26 per cent of 50 crore shares = 12.5 crore shares.,1,1,The model prediction is within 1% of the correct answer.
NUM_134,numerical_reasoning,hard,"An open offer at Rs 100 per share completed payment to shareholders on March 15,","26 weeks from March 15, 2024 is approximately September 15, 2024. August 20, 2024 falls within this window, so Regulation 8(10) applies. The acquirer ","Yes, Regulation 8(10) applies. The difference must be paid within sixty days from August 20, 2024.",1,1,"The model correctly applies Regulation 8(10), stating the difference must be paid within sixty days from August 20, 2024, which is consistent with the reference answer's timeline."
NUM_135,numerical_reasoning,medium,An acquirer's total consideration payable under an open offer is Rs 600 crore. U,At least 1% of total consideration payable = 1% of Rs 600 crore = Rs 6 crore must be deposited in cash.,Rs 60 crore,1,0,The model prediction of Rs 60 crore is incorrect; the correct amount should be Rs 6 crore.
NUM_136,numerical_reasoning,medium,An acquirer makes a mandatory open offer where the total consideration payable i,"Consideration is more than Rs 10 crore but less than or equal to Rs 1,000 crore: fee = 0.5% of offer size = 0.5% × Rs 400 crore = Rs 2 crore.","0.5% of the offer size. 

Calculation: 0.5% of Rs 400 crore = Rs 2 crore.

Answer: Rs 2,00,00,000",0,1,"The model prediction correctly calculates the fee as 0.5% of Rs 400 crore, resulting in Rs 2 crore."
NUM_137,numerical_reasoning,medium,"SEBI issued its comments on the draft letter of offer on April 7, 2025. Assuming","The tendering period must commence no later than 12 working days from April 7, 2025 = approximately April 23, 2025 (adding 12 working days). The tende","Commencement: April 7, 2025 + 12 working days = April 19, 2025.
End: April 19, 2025 + 10 working days = May 9, 2025.",0,0,"The calculation of the commencement date is incorrect; it should be approximately April 23, 2025, not April 19, 2025."
NUM_138,numerical_reasoning,easy,An acquirer holds 40% voting rights in a target company with 200 crore total sha,At least 10% additional voting rights = 10% of 200 crore total shares = 20 crore shares.,10% of 200 crore shares = 20 crore shares.,1,1,The model correctly calculates 10% of 200 crore shares as 20 crore shares.
TMP_081,temporal_reasoning,medium,When did SEBI introduce separate prohibitions on wilful defaulters and fugitive ,"The prohibition on wilful defaulters (Regulation 6A) was inserted by the Second Amendment Regulations, 2016, effective May 25, 2016, following Reserve","Regulation 6B was inserted by the SEBI (Substantial Acquisition of Shares and Takeovers) (Second Amendment) Regulations, 2018, w.e.f. 11-09-2018.",1,0,"The Second Amendment Regulations, 2018, pertain to substantial acquisitions and takeovers, not to wilful defaulters and fugitive economic offenders."
TMP_082,temporal_reasoning,medium,How was the deadline for making upward revisions to the offer price changed unde,"Prior to the 2018 amendment, an acquirer could make upward revisions to the offer price up to three working days before the commencement of the tender","Prior to 11-09-2018, the deadline was three working days. After 11-09-2018, it became at any time prior to the last one working day before the commencement of the tendering period.",1,1,The model prediction correctly states the change in the deadline for making upward revisions to the offer price after the 2018 amendment.
