id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason
NUM_114,numerical_reasoning,hard,An investment adviser gave clients a sell recommendation on Bond X on April 1. O,"The 15-day prohibition window runs from April 1 to April 15 (inclusive). April 16 falls outside the 15-day prohibition window, so the adviser may free",,0,1,The model correctly identifies that April 16 falls outside the 15-day prohibition window after April 1.
TMP_057,temporal_reasoning,easy,What was the validity period of an investment adviser's certificate of registrat,"Under the original 2013 regulations, a certificate of registration was valid for a period of five years from the date of its issue and required renewa","Original validity: five years from issue.  
Changed to perpetual validity: effective 8 December 2016 (as per the 2016 amendment).",1,1,"The model prediction correctly states that the validity period changed to perpetual validity effective 8 December 2016, which aligns with the 2016 amendment."
TMP_058,temporal_reasoning,easy,What was the networth requirement for non-individual investment advisers under t,"Before the substitution by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024 (w.e.f. 16-12-2024), Regulation 8 required non-individu","Fifty lakh rupees – the net‑worth threshold for non‑individual investment advisers under the 2013 Regulations, which was replaced by a deposit requirement under the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024 effective 16‑12‑2024.",1,1,"The model prediction correctly states the net-worth threshold for non-individual investment advisers under the 2013 Regulations, which was fifty lakh rupees."
TMP_059,temporal_reasoning,medium,How did the minimum qualification requirement for individual investment advisers,"Under the original 2013 regulations, Regulation 7(1)(a) required a professional qualification or PG degree/diploma of minimum two years duration speci",,0,1,The model prediction correctly states the minimum qualification requirement for individual investment advisers under the original 2013 regulations.
TMP_060,temporal_reasoning,medium,What was the original scope of Regulation 22 in the SEBI (Investment Advisers) R,"The original Regulation 22 (2013) was titled 'Segregation of execution services' and applied only to investment advisers that are banks, NBFCs, and bo","Original scope (SEBI (IA) Regulations, 2013):  
- Regulation 22 applied to banks, NBFCs and",1,1,The model prediction correctly identifies the entities to which Regulation 22 applied.
TMP_061,temporal_reasoning,easy,When was the specific 21-calendar-day deadline for redressing investor grievance,The 21-calendar-day deadline for redressing investor grievances was introduced by the Securities and Exchange Board of India (Facilitation of Grievanc,"The 21‑calendar‑day deadline was introduced by the SEBI (Facilitation of Grievance Redressal Mechanism) (Amendment) Regulations, 2023, effective 18 August 2023.  
Prior to that, Regulation 21(1) only required an investment adviser to redress client grievances “promptly,” with no specific time limit.",1,1,"The model prediction correctly identifies the SEBI (Facilitation of Grievance Redressal Mechanism) (Amendment) Regulations, 2023, as the source of the 21-calendar-day deadline for redressing investor "
TMP_062,temporal_reasoning,hard,What procedural change did the SEBI (Investment Advisers) (Second Amendment) Reg,"The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) amended Regulation 13(e) to add a new intermediate step: upon ",,0,1,"The model prediction correctly identifies the procedural change in Regulation 13(e) as per the SEBI (Investment Advisers) (Second Amendment) Regulations, 2025."
TMP_063,temporal_reasoning,medium,When was the category of 'part-time investment adviser' and the 75-client limit ,The concept of 'part-time investment adviser' and the 75-client limit were both introduced by the Securities and Exchange Board of India (Investment A,"The category of “part‑time investment adviser” and the 75‑client cap were introduced by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024, effective 16‑12‑2024.  

**Definition (Regulation 2(1)(qa), 16‑12‑2024):**  
A “part‑time investment adviser” is an individual or a firm who, f",1,0,"The SEBI (Investment Advisers) (Second Amendment) Regulations, 2024, were not introduced on 16‑12‑2024; the correct date is 16‑12‑2023."
TMP_064,temporal_reasoning,medium,When was the regulatory obligation regarding the use of Artificial Intelligence ,The obligation regarding the use of Artificial Intelligence tools was first introduced by the Securities and Exchange Board of India (Investment Advis,"The provided context does not contain information about the introduction of the regulatory obligation regarding the use of Artificial Intelligence tools by investment advisers under SEBI IA Regulations, 2013.",1,1,The model correctly identified that the provided context lacks information about the introduction of the regulatory obligation regarding the use of Artificial Intelligence tools by investment advisers
REG_149,regulatory_interpretation,easy,Can an entity in India operate as an Alternative Investment Fund without obtaini,"No. Under Regulation 3(1), no entity or person shall act as an Alternative Investment Fund on and from the commencement of these regulations unless it",No. An entity must obtain a certificate of registration from SEBI before it can operate as an Alternative Investment Fund.,1,1,The model prediction correctly paraphrases the requirement for obtaining a certificate of registration from SEBI as per Regulation 3(1) for operating as an Alternative Investment Fund in India.
REG_150,regulatory_interpretation,easy,For how long is a certificate of registration granted to an Alternative Investme,"Under Regulation 3(7), the certificate of registration is valid until the Alternative Investment Fund is wound up. The certificate does not have a fix",Until the Alternative Investment Fund is wound up.,1,1,"The model prediction correctly states that the certificate of registration is valid until the Alternative Investment Fund is wound up, which aligns with the reference answer."
REG_151,regulatory_interpretation,medium,"Under SEBI AIF Regulations 2012, what can an AIF that has received in-principle ","Under Regulation 6(5), an AIF that has been granted in-principle approval may accept commitments from investors. However, it shall not accept any moni","It may take investor commitments, but it may not accept any money until it receives full registration.",1,1,The model prediction correctly paraphrases the regulation stating that an AIF with in-principle approval can accept commitments but not money until full registration.
REG_152,regulatory_interpretation,medium,What are the three categories of Alternative Investment Funds under SEBI (AIF) R,"Under Regulation 3(4): Category I AIFs invest in start-ups, early stage ventures, social ventures, SMEs, infrastructure, or sectors considered sociall","**Category I AIF** – invests in start‑ups, early‑stage ventures, social ventures, SMEs, infrastructure or other sectors deemed socially or economically desirable.  
**Category II AIF** – does not fall under Category I or III and does not use leverage or borrowing beyond what the regulations allow.  ",1,0,The model prediction is missing Category III AIFs.
REG_153,regulatory_interpretation,easy,What is the minimum corpus requirement for each scheme of an Alternative Investm,"Under Regulation 10(b), each scheme of an AIF must have a corpus of at least Rs twenty crore. However, for social impact funds, each scheme must have ","The minimum corpus for each scheme of an Alternative Investment Fund is ₹20 crore.  
For a social impact fund, the minimum corpus is reduced to ₹5 crore.",1,1,The model prediction correctly states the minimum corpus requirement for each scheme of an AIF as ₹20 crore and correctly notes the reduced requirement for social impact funds as ₹5 crore.
REG_154,regulatory_interpretation,medium,What is the minimum investment that an investor must make in an Alternative Inve,"Under Regulation 10(c), the minimum investment by any investor in an AIF scheme is Rs one crore. Two exceptions apply: (1) employees or directors of t","Minimum investment: ₹1 crore.  
Exceptions: • Employees or directors of the AIF or its manager may invest as little as ₹25 lakh.  
• Accredited investors are exempt from the minimum‑investment requirement.",0,1,"The model prediction correctly states the minimum investment as ₹1 crore, with exceptions for employees/directors and accredited investors, aligning with Regulation 10(c)."
REG_155,regulatory_interpretation,medium,What continuing interest is the Manager or Sponsor of an Alternative Investment ,"Under Regulation 10(d), the Manager or Sponsor must maintain a continuing interest of not less than 2.5% of the corpus or Rs 5 crore, whichever is low","The Manager or Sponsor must hold a continuing interest of at least **2.5 % of the corpus or ₹5 crore, whichever is lower** for Category I and II AIFs.  
For Category III AIFs the requirement is higher: **5 % of the corpus or ₹10 crore, whichever is lower**. Thus, the requirement differs between the ",1,1,The model prediction accurately reflects the continuing interest requirements for Category I and II AIFs as per Regulation 10(d).
REG_156,regulatory_interpretation,easy,What is the maximum number of investors permitted in a single scheme of an Alter,"Under Regulation 10(f), no scheme of an AIF shall have more than one thousand investors. Accredited investors are explicitly excluded from the computa","Maximum: 1,000 investors.  
Accredited investors are excluded from this count.",1,1,"The model prediction correctly states the maximum number of investors as 1,000, aligning with Regulation 10(f) and correctly excludes accredited investors from this count."
REG_157,regulatory_interpretation,easy,What level of investor consent is required to make a material alteration to an A,"Under Regulation 9(2), any material alteration to the fund strategy requires the consent of at least two-thirds of unit holders by value of their inve",Consent of at least two‑thirds of the unit holders by value of their investment.,1,1,The model prediction correctly states the required consent level as per Regulation 9(2).
REG_158,regulatory_interpretation,medium,What are the requirements for filing a placement memorandum before launching a n,"Under Regulation 12(2), a placement memorandum must be filed with the Board through a merchant banker at least thirty days prior to the launch of the ",File the placement memorandum with the SEBI Board through a merchant banker at least 30 days before the scheme’s launch and pay the scheme fees set out in the Second Schedule. The fee is waived only for the Alternative Investment Fund’s first scheme.,1,1,The model prediction correctly states that a placement memorandum must be filed with the SEBI Board through a merchant banker at least 30 days before the scheme’s launch and mentions the fee waiver fo
REG_159,regulatory_interpretation,medium,What are the structural and tenure requirements applicable to Category I and II ,"Under Regulations 13(1) and (2), Category I and II AIFs must be close-ended and the tenure of the fund or scheme must be determined at the time of app","Category I and II AIFs must be **close‑ended**; their tenure is set at the time of application and must be at least **three years**.  
Category III AIFs may be **open‑ended or close‑ended**; no minimum tenure is prescribed.",1,0,"The model incorrectly states the tenure requirement as ""at least three years"" instead of ""determined at the time of application."""
REG_160,regulatory_interpretation,medium,"Under SEBI AIF Regulations, 2012, by how many years can the tenure of a close-en","Under Regulation 13(5), the tenure of a close-ended AIF may be extended by up to two years, subject to the approval of two-thirds of unit holders by v","Up to 2 years, with approval of two‑thirds of the unit holders by value of their investment.  
For an Accredited‑Investors‑only fund, the extension may be up to 5 years, also requiring two‑thirds approval by value.",1,1,"The model prediction correctly states the extension periods and the approval requirements under Regulation 13(5) of SEBI AIF Regulations, 2012."
REG_161,regulatory_interpretation,easy,What are the conditions under which the units of a close-ended AIF may be listed,"Under Regulation 14, units of a close-ended AIF may be listed on a stock exchange subject to two conditions: (1) the minimum tradable lot must be Rs o","Units of a close‑ended AIF may be listed on a stock exchange only if:  
1. The tradable lot is at least ₹1 crore.  
2. Listing is permitted only after the fund or scheme has been finally closed.",1,0,The minimum tradable lot is not specified as ₹1 crore in the reference answer.
REG_162,regulatory_interpretation,medium,What is the single-investee concentration limit for Category I and II Alternativ,"Under Regulation 15(1)(c), Category I and II AIFs may invest not more than 25% of their investable funds in any single investee company (directly or t","The single‑investee concentration limit is **25 % of the investable funds** for Category I and II AIFs.  
For large‑value funds that cater to accredited investors, the limit is **50 %**.",1,1,"The model prediction correctly states the single-investee concentration limit as 25% for Category I and II AIFs, matching the reference answer."
REG_163,regulatory_interpretation,medium,What is the single-investee concentration limit for Category III Alternative Inv,"Under Regulation 15(1)(d), Category III AIFs may invest not more than 10% of their investable funds in any single investee company (directly or throug",10 % of the investable funds.,0,1,The model prediction matches the single-investee concentration limit for Category III AIFs as specified in the reference answer.
REG_164,regulatory_interpretation,medium,"Under SEBI AIF Regulations, 2012, what investor approval is required before an A","Under Regulation 15(1)(e), an AIF requires the approval of 75% of investors by value of their investment before investing in: (a) its associates, or (",Approval of at least 75 % of the investors (by the value of their investment) in the AIF.,1,1,"The model prediction correctly states that an AIF requires the approval of at least 75% of investors by the value of their investment before investing in its associates, as per Regulation 15(1)(e) of "
REG_165,regulatory_interpretation,hard,Under what conditions may a Category I Alternative Investment Fund borrow funds ,"Under Regulation 16(1)(c), Category I AIFs shall not borrow funds or engage in leverage for investment purposes. The only permitted borrowing is for t","Category I AIFs may borrow only to meet temporary funding or day‑to‑day operational needs. The borrowing must:

* be limited to a maximum of 30 days,
* occur no more than four times in a year, and
* not exceed 10 % of the fund’s investable assets.",1,0,"The model prediction incorrectly states the borrowing conditions, as Regulation 16(1)(c) does not specify a maximum borrowing period of 30 days, occurrence limit of four times a year, or a 10% thresho"
REG_166,regulatory_interpretation,medium,What minimum percentage of investable funds must a venture capital fund (which i,"Under Regulation 16(2)(a), at least 75% of the investable funds of a venture capital fund must be invested in unlisted equity shares or equity-linked ",75%,1,1,The model prediction matches the minimum percentage requirement as per Regulation 16(2)(a) for venture capital funds.
NUM_115,numerical_reasoning,medium,A Category I AIF has a total corpus of Rs 300 crore. What is the minimum continu,"The continuing interest requirement is the lower of: (a) 2.5% of corpus = 2.5% × Rs 300 crore = Rs 7.5 crore, or (b) Rs 5 crore. Since Rs 5 crore < Rs","2.5 % of 300 cr = 0.025 × 300 cr = 7.5 cr  
Minimum of (7.5 cr, 5 cr) = **5 cr**  

**Minimum continuing interest: Rs 5 crore**",1,1,The model correctly calculated 2.5% of Rs 300 crore as Rs 7.5 crore and correctly identified the minimum continuing interest requirement as Rs 5 crore.
NUM_116,numerical_reasoning,medium,A Category III AIF (hedge fund) has a corpus of Rs 150 crore. What is the minimu,"For Category III AIFs, the continuing interest must be the lower of: (a) 5% of corpus = 5% × Rs 150 crore = Rs 7.5 crore, or (b) Rs 10 crore. Since Rs","5 % of corpus = 0.05 × 150 cr = 7.5 cr  
Lower of 7.5 cr and 10 cr = **7.5 cr** (Rs 7.5 crore)",1,1,"The model correctly applied the rule that the continuing interest must be the lower of 5% of the corpus or Rs 10 crore, resulting in Rs 7.5 crore."
NUM_117,numerical_reasoning,medium,An AIF Manager is planning to launch three schemes: Scheme A (private equity fun,"Scheme A (private equity, Category II): minimum Rs 20 crore. Scheme B (social impact fund, Category I): minimum Rs 5 crore. Scheme C (infrastructure f","**Calculation**

- Scheme A (private equity): ≥ 20 crore  
- Scheme B (social impact): ≥ 5 crore  
- Scheme C (infrastructure): ≥ 20 crore  

Total minimum corpus = 20 + 5 + 20 = 45 crore rupees.  

**Answer:** 45 crore rupees.",1,1,The model prediction correctly matches the regulatory thresholds for the minimum corpus required for each scheme.
NUM_118,numerical_reasoning,hard,"A Category II AIF has 4 investors: an external institutional investor, a directo",External institutional investor (Rs 75 lakh): fails the minimum of Rs 1 crore. Director of the Manager (Rs 20 lakh): fails the reduced minimum of Rs 2,"- **External institutional investor** – Proposed investment: ₹75 lakh  
  Minimum required: ₹1 crore (₹100 lakh)  
  **Fails** (₹75 lakh < ₹100 lakh)

- **Director of the Manager** – Proposed investment: ₹20 lakh  
  Minimum required for employees/directors: ₹25 lakh  
  **Fails** (₹20 lakh < ₹25 la",1,1,The model prediction correctly identifies that both the external institutional investor and the director of the manager fail to meet the minimum investment requirements as specified in the reference a
NUM_119,numerical_reasoning,easy,"An AIF Manager plans to launch a new scheme on October 15, 2025. By what date mu","The placement memorandum must be filed at least 30 days prior to the launch. Launch date: October 15, 2025. Subtracting 30 days: October 15 − 30 days ",15 September 2025.,1,1,"The calculation correctly subtracts 30 days from the launch date, resulting in September 15, 2025."
NUM_120,numerical_reasoning,easy,A body corporate has a net worth of Rs 45 crore. Can it qualify as an accredited,"No. Under Regulation 2(1)(ab)(ii), a body corporate must have a net worth of at least Rs 50 crore to qualify as an accredited investor. With a net wor","No, it does not qualify.  
Shortfall: 50 crore – 45 crore = 5 crore rupees.",0,1,"The model correctly identified that the body corporate does not qualify as an accredited investor because its net worth is Rs 45 crore, which is Rs 5 crore less than the required Rs 50 crore threshold"
NUM_121,numerical_reasoning,medium,A Category II AIF has investable funds of Rs 400 crore. The Manager wants to inv,Maximum permitted investment in any single investee company = 25% of investable funds = 25% × Rs 400 crore = Rs 100 crore. The proposed investment of ,"No – it exceeds the limit.  
Maximum permissible investment in Company X = 25 % of 400 cr = 0.25 × 400 cr = **100 cr**.",1,1,"The final value matches the maximum permissible investment limit of 25% of Rs 400 crore, which is Rs 100 crore."
NUM_122,numerical_reasoning,hard,A Category II AIF was registered with a scheme tenure of 5 years. The tenure has,(a) Regular Category II AIF: Original tenure = 5 years + maximum extension = 2 years (subject to 2/3 unit holder approval). Maximum total tenure = 7 y,"(a) 5 years + 2 years = 7 years  
(b) 5 years + 5 years = 10 years",1,0,"The maximum extension allowed is 2 years, not 5 years."
TMP_065,temporal_reasoning,easy,When was the minimum investment threshold for venture capital funds (in qualifyi,The minimum investment threshold for venture capital funds was raised from two-thirds (approximately 66.67%) to seventy-five percent of investable fun,"It was raised effective 13 August 2021 by the SEBI (AIF) (Fourth Amendment) Regulations, 2018.",1,1,"The model prediction correctly states the date when the SEBI (AIF) (Fourth Amendment) Regulations, 2018 raised the minimum investment threshold for venture capital funds."
TMP_066,temporal_reasoning,medium,When was the concept of 'large value fund for accredited investors' first introd,The concept of 'large value fund for accredited investors' was first introduced by the Securities and Exchange Board of India (Alternative Investment ,"The provided context does not contain information about the introduction of the concept under the SEBI AIF Regulations, 2012 or its original minimum investment threshold.",0,0,"The provided context does not contain information about the introduction of the concept under the SEBI AIF Regulations, 2012 or its original minimum investment threshold."
TMP_067,temporal_reasoning,medium,"What change did the SEBI (AIF) (Second Amendment) Regulations, 2021 make to the ","The SEBI (Alternative Investment Funds) (Second Amendment) Regulations, 2021 (w.e.f. 05-05-2021) expanded the scope of Regulation 15(1)(e). Before the","The 2021 amendment broadened Regulation 15(1)(e) from a restriction on investing in *associates* only to a restriction that also covers *units of AIFs managed or sponsored by the AIF’s manager, sponsor or their associates*. The change took effect on 5 May 2021.",1,1,"The model prediction accurately reflects the change made by the SEBI (AIF) (Second Amendment) Regulations, 2021 to Regulation 15(1)(e)."
TMP_068,temporal_reasoning,hard,"How did the SEBI (AIF) (Amendment) Regulations, 2020 change the eligibility requ","The SEBI (Alternative Investment Funds) (Amendment) Regulations, 2020 (w.e.f. 19-10-2020) substituted Regulation 4(g) to replace the experience-based ",The 2020 amendment replaced the pre‑2020 “five‑year experience + professional qualification” criterion with a dual‑qualification requirement: a key investment team must now include (i) at least one member holding a relevant NISM certification and (ii) at least one member holding a professional finan,0,1,"The model prediction correctly paraphrases the change in eligibility requirements for key investment team members as per the SEBI (AIF) (Amendment) Regulations, 2020."
TMP_069,temporal_reasoning,easy,When was the Corporate Debt Market Development Fund (CDMDF) category introduced ,The Corporate Debt Market Development Fund was introduced by the Securities and Exchange Board of India (Alternative Investment Funds) (Second Amendme,"The CDMDF category was **not** part of the original 2012 SEBI AIF Regulations. It was introduced by the SEBI (AIF) (Second Amendment) Regulations, 2023, and became effective on **15 June 2023**.",1,1,"The model prediction correctly states that the CDMDF category was introduced by the SEBI (AIF) (Second Amendment) Regulations, 2023, and became effective on 15 June 2023."
TMP_070,temporal_reasoning,medium,What was the name of the social-purpose AIF sub-category under Category I before,"Before 25 July 2022, the sub-category was called 'social venture funds' — a term under Regulation 3(4)(a) for Category I AIFs investing primarily in s","Before 2022: **social venture funds**  
After the Third Amendment (effective 25‑07‑2022): **social impact funds**",1,1,"The model prediction correctly identifies the name of the social-purpose AIF sub-category under Category I before 25 July 2022 as ""social venture funds."""
TMP_071,temporal_reasoning,medium,"What change did the SEBI (AIF) (Third Amendment) Regulations, 2025 make to how t","The SEBI (Alternative Investment Funds) (Third Amendment) Regulations, 2025 (w.e.f. 19-11-2025) amended Regulation 10(f) to exclude accredited investo","The amendment removed accredited investors from the 1,000‑investor limit. From 19 Nov 2025 onward, only non‑accredited investors are counted toward the cap.",1,1,"The model prediction correctly states that the amendment removed accredited investors from the 1,000-investor limit as per the SEBI (AIF) (Third Amendment) Regulations, 2025."
TMP_072,temporal_reasoning,medium,When was the requirement for AIFs to hold investments in dematerialised form int,The requirement for AIFs to hold investments in dematerialised form was introduced by the Securities and Exchange Board of India (Alternative Investme,"The passage does not state when the dematerialisation requirement was first introduced under the SEBI AIF Regulations, 2012.  

Exceptions to the requirement (as per the 2024 amendment) are:  
(a) investments not eligible for dematerialisation;  
(b) investments held by a liquidation scheme that are",1,1,"The passage correctly states that the requirement for AIFs to hold investments in dematerialised form was introduced by SEBI, but it does not specify the exact date."
REG_167,regulatory_interpretation,medium,Who are the eligible categories of promoters for a credit rating agency under SE,"Under Regulation 4, a credit rating agency must be promoted by one of the following: (a) a public financial institution; (b) a scheduled commercial ba","Public financial institution; scheduled commercial bank (as per RBI Act, 1934); foreign bank operating in India with RBI approval; foreign credit‑rating agency incorporated in an FATF‑member jurisdiction, recognised under its law and with at least five years’ rating experience; any company or body c",1,1,The model prediction includes all the eligible categories of promoters for a credit rating agency under SE as per Regulation 4.
REG_168,regulatory_interpretation,easy,"What are the minimum eligibility criteria relating to corporate form, business o","Under Regulation 5, a CRA applicant must satisfy three minimum requirements: (a) it must be set up and registered as a company under the Companies Act","- Must be incorporated as a company under the Companies Act, 2013.  
- Its Memorandum of Association must list rating activity as one of its main objects.  
- It must have a minimum net worth of ₹25 crore.",1,0,"The model prediction incorrectly includes a minimum net worth requirement of ₹25 crore, which is not mentioned in the reference answer."
REG_169,regulatory_interpretation,easy,How long is a certificate of registration granted to a credit rating agency unde,"Under Regulation 8(2), the certificate of registration is valid unless it is suspended or cancelled by the Board — it has no fixed expiry date.",It remains valid until the Board suspends or cancels it.,0,1,"The model prediction correctly states that the certificate of registration remains valid until the Board suspends or cancels it, which aligns with the reference answer."
REG_170,regulatory_interpretation,medium,What ongoing net worth requirement must a credit rating agency maintain at all t,"Under Regulation 9(d), a credit rating agency must at all times maintain a minimum net worth of Rs twenty-five crore. Existing CRAs that were already ","Minimum net worth: ₹25 crore at all times.  
Transitional relief: Existing CRAs with net worth below ₹25 crore must raise it to ₹25 crore within three years from the notification of the 2018 amendment.",1,1,The model prediction correctly states the minimum net worth requirement of ₹25 crore for credit rating agencies at all times.
REG_171,regulatory_interpretation,easy,What shareholding requirement must the promoter of a credit rating agency mainta,"Under Regulation 9(e), the promoter of a credit rating agency must maintain a minimum shareholding of 26% in the credit rating agency for a minimum pe","26 % minimum shareholding, maintained for at least three years from the date of registration.",1,1,"The model prediction correctly states the 26% minimum shareholding requirement for the promoter of a credit rating agency, which matches the reference answer."
REG_172,regulatory_interpretation,medium,What restrictions apply to the activities a credit rating agency may undertake u,"Under Regulation 9(f), a CRA shall not carry out any activity other than the rating of securities that are listed or proposed to be listed on a stock ","Only rating of securities that are listed or proposed to be listed on a SEBI‑recognised stock exchange, unless the Board explicitly authorises other activities or ratings of instruments under other regulators.",1,1,The model prediction correctly paraphrases the restriction that a CRA can only rate securities listed or proposed for listing on a SEBI-recognized stock exchange unless other activities are explicitly
REG_173,regulatory_interpretation,medium,What must a written agreement between a credit rating agency and its client cont,"Under Regulation 14, the written agreement must include: (a) the rights and liabilities of each party; (b) the fee to be charged; (c) an obligation on","The agreement must contain:  
(a) the rights and liabilities of each party;  
(b) the fee to be charged;  
(c) the client’s obligation to cooperate for periodic review;  
(d) the client’s obligation to provide true, adequate and timely information;  
(e) the CRA’s obligation to disclose the rating a",1,1,"The model prediction includes all the required elements from Regulation 14, with minor paraphrasing and additional details that do not contradict the reference."
REG_174,regulatory_interpretation,medium,How must a credit rating agency disseminate information about newly assigned rat,"Under Regulation 15(2), a CRA must promptly disseminate information about newly assigned ratings and changes in earlier ratings through press releases","Disseminate the new rating or change promptly through press releases and on the agency’s website.  
For securities issued by listed companies, the same information must also be sent simultaneously to the relevant regional stock exchange and to every stock exchange where those securities are listed.",1,1,"The model prediction accurately reflects the requirement for prompt dissemination of new ratings and changes in ratings through press releases and on the agency’s website, as well as the simultaneous "
REG_175,regulatory_interpretation,hard,What must a credit rating agency do if a client fails to cooperate during the ra,"Under Regulation 16(2), if a client fails to cooperate, the CRA must still carry out the review on the basis of best available information (or as spec","If a client does not cooperate, the CRA must carry out the review using the best available information (or as directed by the Board) and disclose to investors that the rating is based on such information. A CRA may not withdraw a rating while the security’s obligations remain outstanding, except whe",1,1,The model prediction accurately reflects the requirement under Regulation 16(2) that a CRA must carry out the review using the best available information and disclose to investors if a client fails to
REG_176,regulatory_interpretation,easy,What disclosure obligations about rating definitions and rationale must a credit,"Under Regulation 18, a CRA must: (1) make public the definitions of the concerned rating with the symbol, and must state that ratings do not constitut","Credit rating agencies must:  

1. Publicly disclose the definition of each rating and its symbol, and explicitly state that the rating is not a recommendation to buy, hold or sell.  
2. Make available to the public the rationale for each rating, including an analysis of the factors supporting a fav",1,1,"The model prediction accurately reflects the disclosure obligations under Regulation 18, including the requirement to publicly disclose the definition and symbol of each rating and the explicit statem"
REG_177,regulatory_interpretation,medium,For how long and what types of records must a credit rating agency maintain unde,"Under Regulation 21(1), a CRA must maintain all records for a minimum period of five years. The required records include: balance sheets, profit and l","For a minimum of five years, a credit rating agency must keep and maintain the following records:  
(a) copy of its balance sheet;  
(b) copy of its profit‑and‑loss account;  
(c) copy of the auditor’s report;  
(d) copy of the agreement entered into with each client;  
(e) information supplied by e",1,1,"The model prediction correctly states that a credit rating agency must maintain records for a minimum of five years, which aligns with Regulation 21(1)."
REG_178,regulatory_interpretation,easy,Within what time period must a credit rating agency rectify deficiencies identif,"Under Regulation 22, a credit rating agency must take steps to rectify any deficiencies identified in the auditor's report (insofar as they relate to ",Within two months from the date of the auditor’s report.,1,1,"The model prediction aligns with the requirement that a credit rating agency must rectify deficiencies identified in the auditor's report within two months, as per Regulation 22."
REG_179,regulatory_interpretation,easy,Who has the authority to take rating decisions (including rating changes) under ,"Under Regulation 24(4), all rating decisions — including decisions on changes in rating — must be taken by the rating committee. Individual analysts o","The rating committee of the CRA.  
No – a CRA may not rate securities issued by itself.",1,1,"The model prediction correctly identifies that the rating committee of the CRA has the authority to take rating decisions, including rating changes, under Regulation 24(4)."
REG_180,regulatory_interpretation,hard,What shareholding restrictions apply between credit rating agencies under SEBI (,"Under Regulation 24A, a CRA may not directly or indirectly hold 10% or more shareholding or voting rights in any other CRA, and may not have board rep","Credit rating agencies cannot hold 10 % or more of the shares or voting rights in any other credit rating agency, nor can they have board representation in another CRA. Likewise, a shareholder who holds 10 % or more in one CRA may not hold 10 % or more in another. The restriction does not apply to h",1,1,"The model prediction accurately reflects the shareholding restriction that a credit rating agency (CRA) cannot hold 10% or more of the shares or voting rights in any other CRA, nor can they have board"
REG_181,regulatory_interpretation,medium,"Under SEBI (CRA) Regulations, 1999, can a credit rating agency rate the securiti","No. Under Regulation 26(1), a CRA is prohibited from rating any security issued by its promoter. Under Regulation 26(2), if the promoter is a lending ","No – a credit rating agency may not rate a security issued by its promoter.  
If the promoter is a lending institution, none of that institution’s chairman, director or employee may serve as chairman, director or employee of the credit rating agency or its rating committee.",1,1,"The model prediction correctly states that a credit rating agency cannot rate a security issued by its promoter, aligning with Regulation 26(1) of SEBI (CRA) Regulations, 1999."
REG_182,regulatory_interpretation,hard,What conflict-of-interest restrictions apply to the rating of securities of prom,"Under Regulation 27(1), a CRA shall not rate securities of: (a) a borrower of its promoter; (b) a subsidiary of its promoter; or (c) an associate of i","No CRA may rate a security issued by a promoter‑connected entity (borrower, subsidiary or associate) if there is any overlap in key personnel:  
- No rating if the CRA, its rating committee, or any of their Chairman, directors or employees are also Chairman, directors or employees of the promoter, i",1,0,"The model prediction incorrectly states that a CRA may not rate a security if there is any overlap in key personnel, whereas Regulation 27(1) specifically mentions borrower, subsidiary, or associate o"
REG_183,regulatory_interpretation,medium,"Under SEBI (CRA) Regulations, 1999 (as amended), can an entity provide ESG ratin","No. Under Regulation 28C, no person may act as an ESG rating provider without obtaining a certificate from the Board. Existing ESG rating providers op","No – an entity must have a certificate from the Board to act as an ESG rating provider.  
Existing providers were allowed to continue for a transitional period of six months from the regulation’s effective date (or a period otherwise specified by the Board).",1,1,The model prediction correctly states that an entity must have a certificate from the Board to act as an ESG rating provider under Regulation 28C.
REG_184,regulatory_interpretation,hard,What are the ongoing and application-time liquid net worth requirements for a Ca,"Under Regulation 28E(m)(iv), a Category I ESG rating provider must maintain a minimum liquid net worth of Rs 5 crore at all times on an ongoing basis.","Ongoing requirement: maintain a minimum liquid net worth of ₹5 crore at all times.  
Application‑time requirement: liquid net worth must be the higher of ₹10 crore or ₹5 crore plus the target on cumulative cash losses until breakeven.",1,1,The model prediction correctly states the ongoing requirement of maintaining a minimum liquid net worth of ₹5 crore at all times.
NUM_123,numerical_reasoning,easy,A credit rating agency registered with SEBI had a net worth of Rs 18 crore at th,The minimum required net worth is Rs 25 crore. The CRA's current net worth is Rs 18 crore. Required increase = Rs 25 crore − Rs 18 crore = Rs 7 crore.,"Increase needed:  
\(25\text{ crore} - 18\text{ crore} = 7\text{ crore}\)

Compliance deadline: within **3 years** from the date of notification of the 2018 Amendment Regulations.",1,1,The model correctly calculated the increase needed in net worth to meet the SEBI requirement.
NUM_124,numerical_reasoning,medium,A foreign credit rating agency was incorporated in its home country in January 2,"The foreign CRA began rating securities from July 2019. By December 2025, it has had 6 years and 5 months of rating experience (July 2019 to December ","Experience: July 2019 → December 2025 = 6 years 5 months ≈ 6.42 years.  
**Final answer:** 6.42 years.",1,1,The model correctly calculated the duration of experience as approximately 6.42 years.
