id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason
TMP_068,temporal_reasoning,hard,"How did the SEBI (AIF) (Amendment) Regulations, 2020 change the eligibility requ","The SEBI (Alternative Investment Funds) (Amendment) Regulations, 2020 (w.e.f. 19-10-2020) substitute","The SEBI (AIF) (Amendment) Regulations, 2020 substituted Regulation 4(g), replacing ""at least one key personnel having not less than five years experience"" with ""team has at least one key personnel wi",1,1,"The model prediction correctly paraphrases the change in eligibility requirements for key personnel as per the SEBI (AIF) (Amendment) Regulations, 2020."
TMP_069,temporal_reasoning,easy,When was the Corporate Debt Market Development Fund (CDMDF) category introduced ,The Corporate Debt Market Development Fund was introduced by the Securities and Exchange Board of In,15-06-2023,1,0,The date provided (15-06-2023) does not match the actual introduction date of the Corporate Debt Market Development Fund (CDMDF) category.
TMP_070,temporal_reasoning,medium,What was the name of the social-purpose AIF sub-category under Category I before,"Before 25 July 2022, the sub-category was called 'social venture funds' — a term under Regulation 3(",Social venture funds; social impact funds.,1,1,The model prediction 'Social venture funds' matches the reference answer 'social venture funds' before 25 July 2022.
TMP_071,temporal_reasoning,medium,"What change did the SEBI (AIF) (Third Amendment) Regulations, 2025 make to how t","The SEBI (Alternative Investment Funds) (Third Amendment) Regulations, 2025 (w.e.f. 19-11-2025) amen",The amendment excluded accredited investors while computing the number of investors in a scheme of an Alternative Investment Fund.,0,0,"The model prediction is incorrect because the SEBI (AIF) (Third Amendment) Regulations, 2025 did not exclude accredited investors; instead, it introduced new requirements for the composition of the bo"
TMP_072,temporal_reasoning,medium,When was the requirement for AIFs to hold investments in dematerialised form int,The requirement for AIFs to hold investments in dematerialised form was introduced by the Securities,"The requirement was introduced on January 5, 2024. The exceptions are: (a) investments not eligible for dematerialisation, (b) investments held by a liquidation scheme that are not available in demate",1,0,"The model prediction provides a specific date (January 5, 2024) which is not mentioned in the reference answer. The reference answer only states that the requirement was introduced by the Securities L"
REG_167,regulatory_interpretation,medium,Who are the eligible categories of promoters for a credit rating agency under SE,"Under Regulation 4, a credit rating agency must be promoted by one of the following: (a) a public fi",(a) public financial institution; (b) scheduled commercial bank; (c) foreign bank operating in India with RBI approval; (d) foreign credit rating agency incorporated in a FATF member jurisdiction and ,1,0,The model prediction includes (c) and (d) which are not listed as eligible categories under Regulation 4.
REG_168,regulatory_interpretation,easy,"What are the minimum eligibility criteria relating to corporate form, business o","Under Regulation 5, a CRA applicant must satisfy three minimum requirements: (a) it must be set up a","The applicant must be set up and registered as a company under the Companies Act, 2013; specify rating activity as one of its main objects in its Memorandum of Association; and have a minimum net wort",1,1,"The model prediction correctly paraphrases the requirement that a CRA applicant must be set up as a company under the Companies Act, 2013, and specifies rating activity as one of its main objects in i"
REG_169,regulatory_interpretation,easy,How long is a certificate of registration granted to a credit rating agency unde,"Under Regulation 8(2), the certificate of registration is valid unless it is suspended or cancelled ",Unless it is suspended or cancelled by the Board.,1,1,The model prediction accurately reflects the validity period of the certificate of registration as per Regulation 8(2).
REG_170,regulatory_interpretation,medium,What ongoing net worth requirement must a credit rating agency maintain at all t,"Under Regulation 9(d), a credit rating agency must at all times maintain a minimum net worth of Rs t","Rupees twenty five crore. The credit rating agency shall increase its net worth to this amount within three years from the date of notification of the SEBI (CRA) (Amendment) Regulations, 2018.",1,1,The model prediction correctly states the ongoing net worth requirement of Rs twenty five crore for a credit rating agency as per Regulation 9(d).
REG_171,regulatory_interpretation,easy,What shareholding requirement must the promoter of a credit rating agency mainta,"Under Regulation 9(e), the promoter of a credit rating agency must maintain a minimum shareholding o",26% for a minimum period of three years.,1,1,The model prediction matches the requirement of maintaining a minimum shareholding of 26% for a minimum period of three years as per Regulation 9(e).
REG_172,regulatory_interpretation,medium,What restrictions apply to the activities a credit rating agency may undertake u,"Under Regulation 9(f), a CRA shall not carry out any activity other than the rating of securities th",A credit rating agency shall not carry out any activity other than the rating of securities that are listed or proposed to be listed on a stock exchange recognized by the Board.,1,1,"The model prediction paraphrases the reference answer correctly, maintaining the essence of the restriction on activities for a credit rating agency."
REG_173,regulatory_interpretation,medium,What must a written agreement between a credit rating agency and its client cont,"Under Regulation 14, the written agreement must include: (a) the rights and liabilities of each part","(a), (b), (c), (d), (e), and (f).",1,1,The model prediction includes all the rights and liabilities of each party as required by Regulation 14.
REG_174,regulatory_interpretation,medium,How must a credit rating agency disseminate information about newly assigned rat,"Under Regulation 15(2), a CRA must promptly disseminate information about newly assigned ratings and","The credit rating agency shall disseminate information through press releases and websites. For listed company securities, the information shall also be provided simultaneously to the concerned region",1,1,The model prediction correctly paraphrases the requirement for prompt dissemination of newly assigned ratings as per Regulation 15(2).
REG_175,regulatory_interpretation,hard,What must a credit rating agency do if a client fails to cooperate during the ra,"Under Regulation 16(2), if a client fails to cooperate, the CRA must still carry out the review on t","If a client fails to cooperate, the credit rating agency shall carry out the review on the basis of the best available information or in the manner specified by the Board. It must also disclose that t",1,1,The model prediction correctly states that the CRA must carry out the review using the best available information or as specified by the Board and must disclose the lack of cooperation from the client
REG_176,regulatory_interpretation,easy,What disclosure obligations about rating definitions and rationale must a credit,"Under Regulation 18, a CRA must: (1) make public the definitions of the concerned rating with the sy","Make public definitions of concerned ratings along with symbol, stating that ratings do not constitute recommendations to buy, hold or sell any securities. Also, make available information relating to",1,1,"The model prediction correctly paraphrases the requirement to make public definitions of concerned ratings along with symbols and clarifies that ratings do not constitute recommendations to buy, hold,"
REG_177,regulatory_interpretation,medium,For how long and what types of records must a credit rating agency maintain unde,"Under Regulation 21(1), a CRA must maintain all records for a minimum period of five years. The requ","For a minimum period of five years, the following types of records must be maintained: copy of balance sheet; profit and loss account; auditor's report; agreement with each client; information supplie",1,1,The model prediction correctly states the types of records that must be maintained for five years as per Regulation 21(1).
REG_178,regulatory_interpretation,easy,Within what time period must a credit rating agency rectify deficiencies identif,"Under Regulation 22, a credit rating agency must take steps to rectify any deficiencies identified i",Two months.,0,1,"The model prediction aligns with the reference answer, which states that a credit rating agency must rectify deficiencies identified within a two-month period."
REG_179,regulatory_interpretation,easy,Who has the authority to take rating decisions (including rating changes) under ,"Under Regulation 24(4), all rating decisions — including decisions on changes in rating — must be ta","The rating committee and the rating decisions regarding changes in rating. No, a CRA cannot rate its own securities.",0,1,"The model prediction correctly identifies the rating committee as having authority over rating decisions, including changes in rating, which aligns with the reference answer's indication that all rati"
REG_180,regulatory_interpretation,hard,What shareholding restrictions apply between credit rating agencies under SEBI (,"Under Regulation 24A, a CRA may not directly or indirectly hold 10% or more shareholding or voting r",A credit rating agency shall not hold 10% or more shareholding and/or voting rights in any other credit rating agency. A shareholder holding 10% or more shares and/or voting rights in a credit rating ,1,1,The model prediction correctly paraphrases the SEBI regulation stating that a credit rating agency shall not hold 10% or more shareholding and/or voting rights in any other credit rating agency.
REG_181,regulatory_interpretation,medium,"Under SEBI (CRA) Regulations, 1999, can a credit rating agency rate the securiti","No. Under Regulation 26(1), a CRA is prohibited from rating any security issued by its promoter. Und","No. In case the promoter is a lending institution, the Chairman, director or employee shall not be a Chairman, director or employee of the credit rating agency or its rating committee.",1,1,"The model prediction correctly states that a lending institution's Chairman, director, or employee cannot be a Chairman, director, or employee of the credit rating agency or its rating committee, alig"
REG_182,regulatory_interpretation,hard,What conflict-of-interest restrictions apply to the rating of securities of prom,"Under Regulation 27(1), a CRA shall not rate securities of: (a) a borrower of its promoter; (b) a su","No credit rating agency shall rate a security issued by an entity which is a borrower, subsidiary, or associate of its promoter if there are common Chairman, Directors, employees on the rating committ",1,1,"The model prediction paraphrases the conflict-of-interest restriction correctly, stating that a CRA shall not rate securities of an entity that is a borrower, subsidiary, or associate of its promoter "
REG_183,regulatory_interpretation,medium,"Under SEBI (CRA) Regulations, 1999 (as amended), can an entity provide ESG ratin","No. Under Regulation 28C, no person may act as an ESG rating provider without obtaining a certificat","No. An entity cannot provide ESG ratings without registration. Existing ESG rating providers have a six-month transitional period or till the disposal of their application for grant of a certificate, ",1,1,The model prediction correctly states that an entity cannot provide ESG ratings without registration under Regulation 28C.
REG_184,regulatory_interpretation,hard,What are the ongoing and application-time liquid net worth requirements for a Ca,"Under Regulation 28E(m)(iv), a Category I ESG rating provider must maintain a minimum liquid net wor",Rupees five crores at all times; higher of rupees ten crores or addition of rupees five crores and target on cumulative cash losses until breakeven at the time of making the application.,1,0,The model prediction does not match the specific requirements of Regulation 28E(m)(iv) for liquid net worth.
NUM_123,numerical_reasoning,easy,A credit rating agency registered with SEBI had a net worth of Rs 18 crore at th,The minimum required net worth is Rs 25 crore. The CRA's current net worth is Rs 18 crore. Required ,"Rs 25 crore - Rs 18 crore = Rs 7 crore

Within a period of three years from the date of notification of the Securities and Exchange Board of India (Credit Rating Agencies) (Amendment) Regulations, 201",1,1,The model correctly identified the shortfall in the credit rating agency's net worth compared to the SEBI requirement.
NUM_124,numerical_reasoning,medium,A foreign credit rating agency was incorporated in its home country in January 2,"The foreign CRA began rating securities from July 2019. By December 2025, it has had 6 years and 5 m","January 2018 to July 2019 is approximately 1 year.
July 2019 to December 2025 is approximately 6 years.

Total experience = 1 + 6 = 7 years.

Answer: 7 years.",0,1,"The model correctly calculated the total experience as 7 years, matching the reference answer."
NUM_125,numerical_reasoning,easy,"An auditor submits a report to a CRA on October 3, 2025, identifying deficiencie",The CRA must take steps to rectify the deficiencies within two months from the date of the auditor's,"November 2, 2025",0,1,"The two-month period from October 3, 2025, results in November 2, 2025, which matches the model prediction."
NUM_126,numerical_reasoning,hard,A CRA's promoter holds 35% of the CRA's shares at the time of registration. The ,The promoter must maintain at least 26% shareholding for a minimum of three years from the date of g,"26% for a minimum period of three years from April 1, 2023.

June 15, 2026 is more than three years after April 1, 2023. Therefore, the promoter can legally reduce its shareholding to 20%.",1,1,"The model correctly states that the promoter can legally reduce its shareholding to 20% after maintaining at least 26% for a minimum period of three years from April 1, 2023. June 15, 2026, is indeed "
NUM_127,numerical_reasoning,medium,A Category I ESG rating provider applicant projects cumulative cash losses of Rs,"The minimum liquid net worth at application time is the higher of: (A) Rs 10 crore, or (B) Rs 5 cror","Rs 5 crores + Rs 6 crores = Rs 11 crores

The higher of Rs 10 crores or Rs 11 crores is Rs 11 crores.

Answer: Rs 11 crores.",1,1,"The model correctly applied the rule by adding the projected cumulative cash losses to the minimum liquid net worth requirement, resulting in Rs 11 crores."
NUM_128,numerical_reasoning,medium,A Category II ESG rating provider applicant projects cumulative cash losses of R,"At application time, the minimum is the higher of: (A) Rs 20 lakh, or (B) Rs 10 lakh + Rs 8 lakh (pr","Rs 20 lakhs (A) = higher of A or B
B = addition of Rs 10 lakhs and target on cumulative cash losses until breakeven = Rs 10 lakhs + Rs 8 lakhs = Rs 18 lakhs
Minimum liquid net worth at application tim",1,0,The model prediction incorrectly adds Rs 10 lakhs and Rs 8 lakhs to get Rs 18 lakhs instead of correctly identifying Rs 20 lakh as the higher value.
NUM_129,numerical_reasoning,medium,Institution X holds 12% of the shares of CRA-1. It proposes to acquire a 9% stak,"No, the proposed acquisition would not violate Regulation 24A(2). The restriction applies to a share","12% + 9% = 21%

No, it would not violate Regulation 24A(2).",1,1,"The model correctly interprets that the proposed acquisition would not violate Regulation 24A(2) as the total stake would be 21%, which is not explicitly stated in the reference answer but can be infe"
NUM_130,numerical_reasoning,hard,A body corporate files an application to promote a credit rating agency in Decem,The requirement under Regulation 4(e) is a continuous net worth of at least Rs 100 crore per audited,"Rs 102 crore + Rs 110 crore + Rs 108 crore + Rs 115 crore = Rs 435 crore

Since this is greater than the minimum of Rs 100 crores, the answer is:

Yes, Rs 435 crore.",0,0,The model prediction incorrectly sums up the net worth figures instead of comparing them to the regulatory requirement.
TMP_073,temporal_reasoning,easy,When was the minimum net worth requirement for credit rating agency applicants u,The minimum net worth requirement was raised by the SEBI (Credit Rating Agencies) (Amendment) Regula,"The minimum net worth requirement for credit rating agency applicants under SEBI (CRA) Regulations, 1999 was raised from rupees five crores to rupees twenty five crore on May 30, 2018.",1,1,"The model prediction correctly states the increase in the minimum net worth requirement for credit rating agency applicants under SEBI (CRA) Regulations, 1999, from ₹5 crores to ₹25 crores on May 30, "
TMP_074,temporal_reasoning,medium,"Under the original SEBI (CRA) Regulations, 1999, what was the mandatory dual-rat","Under the original Regulation 14(g), a client was required to obtain ratings from at least two diffe",The mandatory dual-rating requirement was to obtain a rating from at least two different rating agencies for any issue of debt securities whose size is equal to or exceeds rupees one hundred crores. T,1,1,The model prediction correctly paraphrases the original Regulation 14(g) requirement for dual ratings.
TMP_075,temporal_reasoning,hard,Describe the evolution of the certificate validity regime for credit rating agen,"The evolution of certificate validity for CRAs under SEBI (CRA) Regulations, 1999 went through three","The certificate of initial registration was initially valid for 5 years. The 2011 Amendment introduced Regulation 8A, requiring an application for permanent registration to be made 3 months before exp",1,1,The model prediction correctly states that the certificate of initial registration was initially valid for 5 years and that Regulation 8A introduced a requirement for an application for permanent regi
TMP_076,temporal_reasoning,medium,"What change did the SEBI (CRA) (Amendment) Regulations, 2021 make to the definit","The SEBI (Credit Rating Agencies) (Amendment) Regulations, 2021 (w.e.f. 03-08-2021) substituted the ","The SEBI (CRA) (Amendment) Regulations, 2021 made a change from ""rating of securities offered by way of public or rights issue"" to ""rating of securities that are listed or proposed to be listed on a s",1,1,"The model prediction correctly paraphrases the change made by SEBI (CRA) (Amendment) Regulations, 2021 regarding the scope of securities ratings."
TMP_077,temporal_reasoning,easy,When was the regulatory framework for ESG rating providers introduced under SEBI,The regulatory framework for ESG rating providers was introduced through the insertion of Chapter IV,2023,1,0,"The regulatory framework for ESG rating providers was introduced in 2021, not 2023."
TMP_078,temporal_reasoning,easy,When was the 26% minimum promoter shareholding requirement for credit rating age,The requirement for a minimum promoter shareholding of 26% in a credit rating agency was introduced ,30-05-2018,1,1,The model prediction closely matches the correct date of the introduction of the 26% minimum promoter shareholding requirement for credit rating agencies.
TMP_079,temporal_reasoning,easy,When were the cross-shareholding restrictions between credit rating agencies fir,The cross-shareholding restrictions between credit rating agencies (Regulation 24A) were first intro,30-05-2018,1,0,The final value or fact does not match the correct date of 30-05-2018; the correct date is 30-05-2018.
TMP_080,temporal_reasoning,medium,"What change did the SEBI (CRA) (Amendment) Regulations, 2018 make to the continu","The SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018 (w.e.f. 30-05-2018) added a qualifyi","The amendment added a condition that the rating can be withdrawn, subject to the provisions of regulation 16(3).",1,1,"The model prediction paraphrases the final fact that the amendment added a condition for withdrawing ratings, which aligns with the reference stating the amendment added a qualification."
REG_185,regulatory_interpretation,easy,Under Regulation 3(1) of SEBI (Substantial Acquisition of Shares and Takeovers) ,25% or more of the voting rights in the target company (when combined with shares held by the acquir,Twenty-five per cent.,0,1,The model prediction matches the threshold specified in Regulation 3(1) of SEBI for a substantial acquisition.
REG_186,regulatory_interpretation,easy,An acquirer holds 30% voting rights in a target company. What is the maximum add,5% of voting rights per financial year.,5%,1,1,The model prediction matches the reference answer of a maximum of 5% of voting rights per financial year.
REG_187,regulatory_interpretation,easy,Can an acquirer acquire control over a target company without making a public an,"No. Regulation 4 states that irrespective of acquisition or holding of shares or voting rights, no a",No.,1,1,"The model correctly predicts that an acquirer cannot acquire control over a target company without making a public announcement, as per Regulation 4."
REG_188,regulatory_interpretation,medium,"Under Regulation 5(2) of SEBI Takeovers Regulations 2011, under what condition i","When the proportionate NAV, proportionate sales turnover, or proportionate market capitalisation of ","When the proportionate net asset value, sales turnover, or market capitalisation exceeds eighty per cent.",1,0,"The threshold mentioned in the model prediction is eighty per cent, whereas the correct threshold under Regulation 5(2) of SEBI Takeovers Regulations 2011 is eighty per cent."
REG_189,regulatory_interpretation,easy,What shareholding range qualifies an acquirer to voluntarily make a public annou,The acquirer must hold shares or voting rights of 25% or more but less than the maximum permissible ,Twenty-five per cent or more but less than the maximum permissible non-public shareholding.,1,1,"The model prediction correctly paraphrases the reference answer, maintaining the correct shareholding range."
REG_190,regulatory_interpretation,easy,"Under Regulation 6(2), after completing a voluntary open offer, for how long is ",Six months after completion of the open offer.,Six months.,0,1,The model prediction matches the duration specified in Regulation 6(2) for a voluntary open offer.
REG_191,regulatory_interpretation,medium,"What does Regulation 6A of SEBI Takeovers Regulations 2011 prohibit, and what ex",Regulation 6A prohibits wilful defaulters from making a public announcement of an open offer or ente,Regulation 6A prohibits wilful defaulters from making a public announcement of an open offer or entering into any transaction that would attract the obligation to make a public announcement. The excep,1,1,The model prediction correctly paraphrases Regulation 6A's prohibition against wilful defaulters making a public announcement of an open offer or entering into any transaction that would attract the o
REG_192,regulatory_interpretation,easy,"Under Regulation 7(1) of SEBI Takeovers Regulations 2011, what is the minimum op",At least 26% of the total shares of the target company (as of the tenth working day from the closure,Twenty-six per cent.,0,1,The model prediction matches the minimum percentage specified in Regulation 7(1) of SEBI Takeovers Regulations 2011.
REG_193,regulatory_interpretation,medium,What happens to the offer price if an acquirer purchases shares of the target co,The offer price automatically stands revised to the highest price paid or payable for such acquisiti,The offer price shall stand revised to the highest price paid or payable for any such acquisition.,1,1,The model prediction paraphrases the reference answer correctly.
REG_194,regulatory_interpretation,medium,"Under Regulation 8(10), if an acquirer buys shares of the target company within ",The acquirer must pay the difference between the highest acquisition price and the open offer price ,"The acquirer and persons acting in concert shall pay the difference between the highest acquisition price and the offer price to all shareholders whose shares were accepted in the open offer, within s",1,1,The model prediction correctly paraphrases Regulation 8(10) stating that the acquirer and persons acting in concert must pay the difference between the highest acquisition price and the offer price to
REG_195,regulatory_interpretation,hard,What conditions must listed shares offered as non-cash consideration in an open ,The shares must: (a) be listed and frequently traded; (b) have been listed for at least 2 years befo,"(a), (b), (d), and (f).",1,0,The model prediction includes conditions (d) and (f) which are not mentioned in the reference answer.
REG_196,regulatory_interpretation,medium,"Under Regulation 10(3), what must a shareholder do to claim exemption from makin",The shareholder must reduce their shareholding such that voting rights fall below the 25% threshold ,Reduce his shareholding such that his voting rights fall to below the threshold referred to in sub-regulation (1) of regulation 3 within ninety days.,1,1,The model prediction correctly paraphrases the requirement of Regulation 10(3) for a shareholder to reduce their shareholding to fall below the specified threshold.
REG_197,regulatory_interpretation,easy,What is the key independence requirement for the manager to the open offer under,The manager to the open offer must be a SEBI-registered merchant banker who is not an associate of t,The manager to the open offer must not be an associate of the acquirer.,1,1,The model prediction correctly paraphrases the independence requirement that the manager to the open offer must not be an associate of the acquirer.
REG_198,regulatory_interpretation,easy,"Under Regulation 16(4) of SEBI Takeovers Regulations 2011, within how many worki",SEBI must give its comments within 15 working days of receipt of the draft letter of offer. If no co,"Fifteen working days. In the event of no comments being issued by the Board within such period, it shall be deemed that the Board does not have comments to offer.",1,1,The model prediction correctly states that SEBI must give its comments within 15 working days as per Regulation 16(4) of SEBI Takeovers Regulations 2011.
REG_199,regulatory_interpretation,medium,"Under Regulation 17(10)(e), if an acquirer's escrow account is forfeited for non",After deduction of expenses of registered market intermediaries: one-third to the target company; on,"One-third to the target company, one-third to the Investor Protection and Education Fund, and one-third distributed pro-rata among the shareholders who have accepted the open offer.",1,0,"The model prediction incorrectly includes a third portion to the Investor Protection and Education Fund, which is not mentioned in Regulation 17(10)(e)."
REG_200,regulatory_interpretation,medium,Under what condition and after what period may an acquirer complete the underlyi,The acquirer may complete the acquisition after expiry of 21 working days from the date of the detai,"After the expiry of twenty-one working days from the date of detailed public statement, subject to the acquirer depositing in the escrow account cash of an amount equal to the entire consideration pay",1,0,The model prediction incorrectly states the period as twenty-one working days instead of 21 working days.
REG_201,regulatory_interpretation,medium,"Under Chapter V (Disclosure provisions) of SEBI Takeovers Regulations 2011, when",An acquirer whose aggregate acquisition reaches 5% or more must disclose their aggregate shareholdin,Within two working days of the acquisition.,1,1,"The model prediction correctly states the time frame for disclosure as within two working days of the acquisition, which aligns with the requirement under SEBI Takeovers Regulations 2011."
REG_202,regulatory_interpretation,hard,"Under Regulation 26(2) of SEBI Takeovers Regulations 2011, what actions is the t",The board is prohibited from: (a) alienating material assets outside ordinary course of business; (b,"(a), (b), (c), (d), (e), and (f).",1,1,The model prediction includes all the actions prohibited under Regulation 26(2) of SEBI Takeovers Regulations 2011.
NUM_131,numerical_reasoning,medium,An acquirer makes a mandatory open offer where the total consideration payable i,Rs 125 crore (25% of first Rs 500 crore) + Rs 70 crore (10% of balance Rs 700 crore) = Rs 195 crore.,"Rs 500 crore * 25% = Rs 125 crore
Balance consideration = Rs 1,200 crore - Rs 500 crore = Rs 700 crore
Additional escrow amount = Rs 700 crore * 10% = Rs 70 crore
Total minimum escrow amount = Rs 125 ",1,0,"The model prediction did not account for the additional escrow amount of Rs 70 crore, resulting in an incorrect total minimum escrow amount of Rs 125 crore instead of Rs 195 crore."
NUM_132,numerical_reasoning,easy,An acquirer holds 28% voting rights in a listed company with 10 crore total shar,5% of 10 crore = 50 lakh shares.,"5% of 10 crore shares = 0.05 x 10,000,000 = 500,000 shares

Maximum additional shares that can be acquired = (28% - 25%) x 10,000,000 = 3% x 10,000,000 = 300,000 shares

Answer: 300,000 shares",0,1,The model correctly calculates the maximum additional shares that can be acquired based on the percentage difference between the current holding and the threshold.
NUM_133,numerical_reasoning,easy,A listed company has 50 crore shares outstanding. An acquirer acquires shares tr,26% of 50 crore = 13 crore shares.,"26% of 50 crore shares = 0.26 x 50,000,000 = 13,000,000",1,1,The calculation matches the reference answer.
NUM_134,numerical_reasoning,hard,"An open offer at Rs 100 per share completed payment to shareholders on March 15,","26 weeks from March 15, 2024 is approximately September 15, 2024. August 20, 2024 falls within this ","26 weeks = 182 days (approx.)

Date of acquisition: August 20, 2024
Time period from date of acquisition: 0 days

Difference between highest acquisition price and offer price: Rs 30 per share (Rs 130 ",0,0,The time period from the date of acquisition to the completion of payment is not zero days; it should be calculated based on the actual date of acquisition.
NUM_135,numerical_reasoning,medium,An acquirer's total consideration payable under an open offer is Rs 600 crore. U,At least 1% of total consideration payable = 1% of Rs 600 crore = Rs 6 crore must be deposited in ca,Rs 6 crore (1% of Rs 600 crore),1,1,The model prediction correctly calculates 1% of Rs 600 crore as Rs 6 crore.
NUM_136,numerical_reasoning,medium,An acquirer makes a mandatory open offer where the total consideration payable i,"Consideration is more than Rs 10 crore but less than or equal to Rs 1,000 crore: fee = 0.5% of offer","Rs 5,00,000 (up to ten crore rupees is not applicable)

More than ten crore rupees but not more than one thousand crore rupees — Rs 0.5% of Rs 400,000,000 = Rs 2,000,000

Final answer: Rs 2,000,000",0,0,"The model prediction incorrectly calculates the fee as Rs 2,000,000 instead of the correct fee of Rs 5,000,000."
NUM_137,numerical_reasoning,medium,"SEBI issued its comments on the draft letter of offer on April 7, 2025. Assuming","The tendering period must commence no later than 12 working days from April 7, 2025 = approximately ","April 19, 2025 (last permissible date to start tendering period)
April 29, 2025 (last date of tendering period)",1,1,The final value matches the reference answer's calculation of the last permissible date to start tendering period.
NUM_138,numerical_reasoning,easy,An acquirer holds 40% voting rights in a target company with 200 crore total sha,At least 10% additional voting rights = 10% of 200 crore total shares = 20 crore shares.,"40% of 200 crore = 80 crore shares.

Additional 10% of voting rights required = 20 crore shares (since 40% is already held).

So, minimum number of shares for which offer must be made under Regulation",1,1,The model correctly calculates 40% of 200 crore as 80 crore shares and correctly identifies that an additional 10% (20 crore shares) is required to meet the minimum offer threshold.
TMP_081,temporal_reasoning,medium,When did SEBI introduce separate prohibitions on wilful defaulters and fugitive ,The prohibition on wilful defaulters (Regulation 6A) was inserted by the Second Amendment Regulation,"Regulation 6A was introduced w.e.f. 25-05-2016, while Regulation 6B was introduced w.e.f. 11-09-2018.",0,0,"The Second Amendment Regulation was introduced on 25-05-2016, but Regulation 6B was not introduced on 11-09-2018; Regulation 6B was introduced on 11-09-2018."
TMP_082,temporal_reasoning,medium,How was the deadline for making upward revisions to the offer price changed unde,"Prior to the 2018 amendment, an acquirer could make upward revisions to the offer price up to three ","The deadline for making upward revisions to the offer price was changed from ""three working days"" to ""any time prior to the commencement of the last one working day before the commencement of the tend",1,1,The model prediction correctly paraphrases the change in the deadline for making upward revisions to the offer price as per the 2018 amendment.
TMP_083,temporal_reasoning,medium,When did SEBI introduce the higher 49% open offer threshold for entities listed ,"The Amendment Regulations, 2021, effective May 5, 2021, inserted Regulations 3(5) and 6(4) providing","SEBI introduced the higher 49% open offer threshold for entities listed on the Innovators Growth Platform (formerly Institutional Trading Platform) w.e.f. 05-05-2021, through the SEBI (Substantial Acq",1,1,The model prediction correctly states the introduction of the higher 49% open offer threshold for entities listed on the Innovators Growth Platform (formerly Institutional Trading Platform) effective 
TMP_084,temporal_reasoning,hard,How did the SEBI Takeovers Regulations provisions on combined open offer and del,"In 2013, a basic Regulation 5A was inserted allowing an acquirer making an open offer to also delist","The original Regulation 5A (inserted by the SEBI (Listing of Specified Securities on Institutional Trading Platform) Regulations, 2013) only mentioned delisting in accordance with the Securities and E",0,1,The model prediction correctly paraphrases the SEBI Takeovers Regulations provisions on combined open offer and delisting as per Regulation 5A inserted in 2013.
TMP_085,temporal_reasoning,hard,When were housing finance companies and systemically important NBFCs added to th,The original exemption in Regulation 29(4) covered only scheduled commercial banks and public financ,Housing finance companies and systemically important non-banking financial companies were added to the list of pledgees exempt from disclosure obligations under the encumbrance provisions of SEBI Take,1,1,The model prediction correctly identifies that housing finance companies and systemically important NBFCs were added to the list of entities exempt from disclosure obligations under SEBI regulations.
TMP_086,temporal_reasoning,hard,What happened to the annual continual disclosure requirement for promoters and m,"Regulation 30, which required every person holding 25% or more of voting rights and all promoters to","Regulation 30 (continual disclosures) was omitted by the SEBI (SAST) (Second Amendment) Regulations, 2021, w.e.f. 1-4-2022.",1,1,"The model prediction correctly states that Regulation 30 (continual disclosures) was omitted by the SEBI (SAST) (Second Amendment) Regulations, 2021, w.e.f. 1-4-2022."
TMP_087,temporal_reasoning,medium,"What significant change did the SEBI Takeovers Amendment Regulations, 2025 make ","The 2025 Amendment Regulations, effective January 3, 2026, replaced the requirement that valuations ","The SEBI tookovers amendment regulations, 2025 substituted 'the acquirer and the manager to the open offer' with an independent registered valuer. A 9-month transition period was provided for ongoing ",1,1,"The model prediction correctly paraphrases the significant change made by the SEBI Takeovers Amendment Regulations, 2025, which is the substitution of the requirement for valuations by an independent "
TMP_088,temporal_reasoning,easy,When was the regulatory sandbox exemption introduced into SEBI Takeovers Regulat,The regulatory sandbox provision (Regulation 31A) was inserted by the SEBI (Regulatory Sandbox) (Ame,"The Regulatory Sandbox exemption was introduced on April 17, 2020. The maximum duration for which SEBI can grant such an exemption is up to twelve months.",0,1,"The model prediction correctly states the introduction date of the regulatory sandbox exemption as April 17, 2020, and the maximum duration as up to twelve months."
