id,task_type,difficulty,question,ref_answer,prediction,correct
REG_174,regulatory_interpretation,medium,How must a credit rating agency disseminate information about newly assigned rat,"Under Regulation 15(2), a CRA must promptly disseminate information about newly assigned ratings and changes in earlier ratings through press releases and websites. For securities issued by listed companies, the information must additionally be provided simultaneously to the concerned regional stock exchange and to all stock exchanges where the securities are listed.","A credit rating agency must disseminate information regarding newly assigned ratings and changes in earlier ratings promptly through press releases and websites. For securities issued by listed companies, the information must also be provided simultaneously to the concerned regional stock exchange a",1
REG_175,regulatory_interpretation,hard,What must a credit rating agency do if a client fails to cooperate during the ra,"Under Regulation 16(2), if a client fails to cooperate, the CRA must still carry out the review on the basis of best available information (or as specified by the Board), and must disclose to investors that the rating is based on best available information due to lack of client cooperation. Under Regulation 16(3), a CRA may not withdraw a rating so long as the obligations under the rated security are outstanding — withdrawal is only permitted if the rated company is wound up, or merged/amalgamated with another company (or as otherwise specified by the Board).","If a client fails to cooperate during the rating review process, the credit rating agency must carry out the review based on the best available information or as specified by the Board. It must also disclose to investors that the rating is based on the best available information due to lack of coope",1
REG_176,regulatory_interpretation,easy,What disclosure obligations about rating definitions and rationale must a credit,"Under Regulation 18, a CRA must: (1) make public the definitions of the concerned rating with the symbol, and must state that ratings do not constitute recommendations to buy, hold, or sell any securities; and (2) make available to the general public information on the rationale of its ratings, which must cover both factors justifying a favourable assessment and factors constituting a risk.","A credit rating agency must make public the definitions of the concerned rating along with the symbol and disclose that the ratings do not constitute recommendations to buy, hold, or sell any securities. It must also make available to the general public information relating to the rationale of the r",1
REG_177,regulatory_interpretation,medium,For how long and what types of records must a credit rating agency maintain unde,"Under Regulation 21(1), a CRA must maintain all records for a minimum period of five years. The required records include: balance sheets, profit and loss accounts, auditor's reports, client agreements, information and correspondence from clients, ratings assigned (including upgrades and downgrades), rating notes and committee decisions, rating assignment letters, and fee particulars.","A credit rating agency must maintain records for a minimum period of five years. The records include: balance sheet, profit and loss account, auditor's report, agreements with clients, information supplied by clients, correspondence with clients, ratings assigned (including upgradation and downgrada",1
REG_178,regulatory_interpretation,easy,Within what time period must a credit rating agency rectify deficiencies identif,"Under Regulation 22, a credit rating agency must take steps to rectify any deficiencies identified in the auditor's report (insofar as they relate to the rating of securities activity) within two months from the date of the auditor's report.",Two months from the date of the auditor's report.,1
REG_179,regulatory_interpretation,easy,Who has the authority to take rating decisions (including rating changes) under ,"Under Regulation 24(4), all rating decisions — including decisions on changes in rating — must be taken by the rating committee. Individual analysts or management cannot unilaterally assign or change ratings. Under Regulation 24(8), a CRA is explicitly prohibited from rating securities issued by itself.","The rating committee has the authority to take rating decisions, including changes in rating. A CRA cannot rate its own securities.",0
REG_180,regulatory_interpretation,hard,What shareholding restrictions apply between credit rating agencies under SEBI (,"Under Regulation 24A, a CRA may not directly or indirectly hold 10% or more shareholding or voting rights in any other CRA, and may not have board representation in any other CRA. Additionally, any shareholder holding 10% or more in one CRA may not hold 10% or more (directly or indirectly) in any other CRA. There is an exemption: these cross-shareholding restrictions do not apply to holdings by Pension Funds, Insurance Schemes, and Mutual Fund Schemes.","Credit rating agencies (CRAs) are prohibited from holding 10% or more shareholding and/or voting rights in any other CRA, and shareholders holding 10% or more in a CRA cannot hold 10% or more in any other CRA. Exemptions apply for holdings by Pension Funds, Insurance Schemes, and Mutual Fund Schemes",1
REG_181,regulatory_interpretation,medium,"Under SEBI (CRA) Regulations, 1999, can a credit rating agency rate the securiti","No. Under Regulation 26(1), a CRA is prohibited from rating any security issued by its promoter. Under Regulation 26(2), if the promoter is a lending institution, there is an additional structural restriction — no Chairman, director, or employee of the lending institution-promoter may simultaneously be a Chairman, director, or employee of the credit rating agency or its rating committee.","A credit rating agency cannot rate the securities issued by its promoter. If the promoter is a lending institution, its Chairman, director, or employee shall not hold the position of Chairman, director, or employee of the credit rating agency or its rating committee.",1
REG_182,regulatory_interpretation,hard,What conflict-of-interest restrictions apply to the rating of securities of prom,"Under Regulation 27(1), a CRA shall not rate securities of: (a) a borrower of its promoter; (b) a subsidiary of its promoter; or (c) an associate of its promoter — if there are common Chairmen, directors, or employees between the CRA and such entities, or common persons on the rating committee. Under Regulation 27(2), a CRA shall also not rate securities of its own associate or subsidiary if the CRA or its rating committee shares a Chairman, director, or employee with such entities.","Credit rating agencies are prohibited from rating securities issued by entities connected to their promoters or subsidiaries if there are common Chairman, Directors, or Employees between the credit rating agency and these entities, or if there are common Chairman, Directors, or Employees on the rati",1
REG_183,regulatory_interpretation,medium,"Under SEBI (CRA) Regulations, 1999 (as amended), can an entity provide ESG ratin","No. Under Regulation 28C, no person may act as an ESG rating provider without obtaining a certificate from the Board. Existing ESG rating providers operating before the regulation came into force were provided a transitional period of six months (or such other period as specified by the Board) to continue operations. If they filed an application for registration within the six-month period, they could continue until the disposal of their application.","An entity cannot provide ESG ratings without registration under SEBI (CRA) Regulations, 1999 (as amended). Existing ESG rating providers were provided a transitional period of six months from the date of the regulation coming into force, or such other period as may be specified by the Board, to cont",1
REG_184,regulatory_interpretation,hard,What are the ongoing and application-time liquid net worth requirements for a Ca,"Under Regulation 28E(m)(iv), a Category I ESG rating provider must maintain a minimum liquid net worth of Rs 5 crore at all times on an ongoing basis. At the time of making the application for registration, the applicant must have a minimum liquid net worth equal to the higher of: (A) Rs 10 crore, or (B) Rs 5 crore plus the applicant's own projected target of cumulative cash losses until its targeted breakeven date.","Ongoing requirement: Minimum liquid net worth of rupees five crores at all times.  
Application-time requirement: Minimum liquid net worth of the higher of rupees ten crores or rupees five crores plus the target on cumulative cash losses until breakeven.",1
NUM_123,numerical_reasoning,easy,A credit rating agency registered with SEBI had a net worth of Rs 18 crore at th,"The minimum required net worth is Rs 25 crore. The CRA's current net worth is Rs 18 crore. Required increase = Rs 25 crore − Rs 18 crore = Rs 7 crore. The CRA must increase its net worth by Rs 7 crore within three years from the date of notification of the SEBI (CRA) (Amendment) Regulations, 2018.",The credit rating agency must increase its net worth by Rs 7 crore (Rs 25 crore - Rs 18 crore) to comply with the requirement. It must do so within three years from the date of notification of the 2018 Amendment Regulations.,1
NUM_124,numerical_reasoning,medium,A foreign credit rating agency was incorporated in its home country in January 2,"The foreign CRA began rating securities from July 2019. By December 2025, it has had 6 years and 5 months of rating experience (July 2019 to December 2025). This exceeds the minimum five-year experience requirement. Yes, the foreign CRA meets the five-year experience requirement.","From July 2019 to December 2025 is 6 years and 5 months.  
The agency has more than the required minimum of five years' experience in rating securities.  

Final answer: Yes, it meets the requirement. (6 years and 5 months of experience)",1
NUM_125,numerical_reasoning,easy,"An auditor submits a report to a CRA on October 3, 2025, identifying deficiencie","The CRA must take steps to rectify the deficiencies within two months from the date of the auditor's report. Date of report: October 3, 2025. Adding two months: December 3, 2025. The deadline for rectification is December 3, 2025.","October 3, 2025 + 2 months = December 3, 2025.  
Deadline: December 3, 2025.",1
NUM_126,numerical_reasoning,hard,A CRA's promoter holds 35% of the CRA's shares at the time of registration. The ,"The promoter must maintain at least 26% shareholding for a minimum of three years from the date of grant of registration. Three years from April 1, 2023 = April 1, 2026. June 15, 2026 is after April 1, 2026, so the lock-in period of three years has expired by then. After April 1, 2026, the promoter is no longer bound by the 3-year lock-in. However, reducing to 20% would breach the minimum 26% threshold if this obligation is ongoing beyond the three-year period (which the regulation's wording 'for a minimum period of three years' suggests is a lock-in, not a permanent requirement). The regulation specifies a minimum period of three years; after that, the 26% floor from Regulation 9(e) no longer applies as a mandatory minimum. Therefore, the promoter can reduce its shareholding to 20% on June 15, 2026.","April 1, 2023 + 3 years = April 1, 2026. The promoter must maintain a minimum shareholding of 26% until April 1, 2026. June 15, 2026 is after this date. The promoter can legally reduce its shareholding to 20% on June 15, 2026.",1
NUM_127,numerical_reasoning,medium,A Category I ESG rating provider applicant projects cumulative cash losses of Rs,"The minimum liquid net worth at application time is the higher of: (A) Rs 10 crore, or (B) Rs 5 crore + projected cumulative cash losses until breakeven = Rs 5 crore + Rs 6 crore = Rs 11 crore. Since Rs 11 crore > Rs 10 crore, the minimum required liquid net worth at application time is Rs 11 crore.","B. Addition of rupees five crores and the target on cumulative cash losses until breakeven = Rs 5 crore + Rs 6 crore = Rs 11 crore.  
Final Answer: Rs 11 crore.",0
NUM_128,numerical_reasoning,medium,A Category II ESG rating provider applicant projects cumulative cash losses of R,"At application time, the minimum is the higher of: (A) Rs 20 lakh, or (B) Rs 10 lakh + Rs 8 lakh (projected losses) = Rs 18 lakh. Since Rs 20 lakh > Rs 18 lakh, the minimum liquid net worth at application time is Rs 20 lakh. The ongoing maintenance requirement is Rs 10 lakh. Therefore, the application-time requirement (Rs 20 lakh) is double the ongoing maintenance requirement (Rs 10 lakh).","A. 20 lakh  
B. 10 lakh + 8 lakh = 18 lakh  

Higher of A and B = 20 lakh  

Minimum liquid net worth at application time = **Rs 20 lakh**  
Ongoing maintenance requirement = **Rs 10 lakh**  

Difference = 20 lakh - 10 lakh = **Rs 10 lakh**",1
NUM_129,numerical_reasoning,medium,Institution X holds 12% of the shares of CRA-1. It proposes to acquire a 9% stak,"No, the proposed acquisition would not violate Regulation 24A(2). The restriction applies to a shareholder holding 10% or more in one CRA acquiring 10% or more in another CRA. Institution X already holds 12% (≥10%) in CRA-1. However, the proposed acquisition in CRA-2 is only 9%, which is below the 10% threshold. Since the combined holding in CRA-2 (9%) is less than 10%, the restriction under Regulation 24A(2) is not triggered. The acquisition is permissible.","Calculation:
- Institution X holds 12% of shares in CRA-1, which is more than 10%.
- Institution X proposes to acquire 9% of shares in CRA-2, which is less than 10%.

Regulation 24A(2) prohibits a shareholder holding 10% or more shares in one credit rating agency from holding 10% or more shares in a",1
NUM_130,numerical_reasoning,hard,A body corporate files an application to promote a credit rating agency in Decem,"The requirement under Regulation 4(e) is a continuous net worth of at least Rs 100 crore per audited annual accounts for the previous five years. The five years preceding December 2025 would be FY 2020-21 through FY 2024-25. Net worth history: FY 2020-21: Rs 95 crore (fails — below Rs 100 crore), FY 2021-22: Rs 102 crore, FY 2022-23: Rs 110 crore, FY 2023-24: Rs 108 crore, FY 2024-25: Rs 115 crore. Since FY 2020-21 (Rs 95 crore) is below the Rs 100 crore threshold, the 'continuous' net worth requirement is not met. The body corporate does not meet the eligibility criterion under Regulation 4(e).","Calculation: The body corporate's net worth for the previous five years is as follows:
- 2020-21: Rs 95 crore (less than 100 crore)
- 2021-22: Rs 102 crore (≥ 100 crore)
- 2022-23: Rs 110 crore (≥ 100 crore)
- 2023-24: Rs 108 crore (≥ 100 crore)
- 2024-25: Rs 115 crore (≥ 100 crore)

Since one year ",1
CON_066,contradiction_detection,easy,Do these two versions of Regulation 8(2) impose the same validity period for a c,No,"No. The pre-2016 version specifies a five-year validity period, while the 2016 version states that the certificate remains valid indefinitely unless suspended or cancelled.",1
CON_067,contradiction_detection,easy,Do the original and 2018-amended versions of Regulation 5(c) prescribe the same ,No,"No. The original version required a minimum net worth of ₹5 crore, while the 2018-amended version requires ₹25 crore.",1
CON_068,contradiction_detection,hard,Do the original Regulation 14(g) and the 2011-amended version impose the same ma,No,"No. The original Regulation 14(g) required obtaining ratings from at least two agencies for issues of ₹100 crores or more, while the 2011-amended version only requires obtaining a rating in accordance with relevant regulations, without specifying the number of agencies or the threshold amount.",1
CON_069,contradiction_detection,hard,Do the original and 2018-amended versions of Regulation 9(f) define the same per,No,"No. The original version restricted ratings to securities offered via public or rights issues, while the 2018 amendment expanded the scope to include securities listed or proposed to be listed on a recognized stock exchange and allowed ratings of financial instruments under other regulators as speci",1
CON_070,contradiction_detection,medium,Do the original and 2018-amended versions of Regulation 16(3) provide the same g,No,"No. The 2018-amended version adds an additional ground for withdrawal, allowing the Board to specify other circumstances from time to time.",1
CON_071,contradiction_detection,medium,Do the original and 2021-amended definitions of 'credit rating agency' under Reg,No,"No. The 2021 amendment restricts the scope to rating securities that are listed or proposed to be listed on a recognized stock exchange, whereas the original definition included all securities offered by public or rights issue.",1
TMP_073,temporal_reasoning,easy,When was the minimum net worth requirement for credit rating agency applicants u,"The minimum net worth requirement was raised by the SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018, with effect from 30 May 2018. The original 1999 regulations set a minimum of Rs five crore. The 2018 amendment increased this to Rs twenty-five crore — a five-fold increase of Rs twenty crore.","The minimum net worth requirement for credit rating agency applicants under SEBI (CRA) Regulations, 1999 was raised from rupees five crores to rupees twenty five crore, effective from 30-05-2018, by the SEBI (CRA) (Amendment) Regulations, 2018.",1
TMP_074,temporal_reasoning,medium,"Under the original SEBI (CRA) Regulations, 1999, what was the mandatory dual-rat","Under the original Regulation 14(g), a client was required to obtain ratings from at least two different credit rating agencies for any debt securities issue of Rs 100 crore or more. This mandatory dual-rating requirement was removed by the SEBI (Credit Rating Agencies) (Second Amendment) Regulations, 2011, with effect from 27 December 2011. The 2011 amendment replaced this specific dual-rating obligation with a general requirement to obtain a rating 'in accordance with the relevant regulations.'","The original SEBI (CRA) Regulations, 1999, required clients to obtain a rating from at least two different rating agencies for any issue of debt securities equal to or exceeding ₹100 crores. This dual-rating requirement was removed with the substitution by SEBI (CRA) (Second Amendment) Regulations, ",1
TMP_075,temporal_reasoning,hard,Describe the evolution of the certificate validity regime for credit rating agen,"The evolution of certificate validity for CRAs under SEBI (CRA) Regulations, 1999 went through three stages: (1) Original (1999): The original regulation prescribed a fixed validity period of three years for the certificate of registration. (2) 2011 Amendment (w.e.f. 05-07-2011): SEBI (CRA) (Amendment) Regulations, 2011 introduced a two-stage regime — an 'initial registration' valid for five years, after which the CRA could apply for 'permanent registration' (application to be made three months before expiry of the initial certificate). (3) 2016 Amendment (w.e.f. 08-12-2016): The SEBI (Change in Conditions of Registration of Certain Intermediaries) (Amendment) Regulations, 2016 abolished both the initial/permanent registration distinction and all fixed validity periods — the certificate is now valid in perpetuity unless suspended or cancelled by SEBI.","1. Initially, under Regulation 8(2) of the SEBI (CRA) Regulations, 1999, the certificate of initial registration was valid for 5 years.  
2. In 2011, Regulation 8A was inserted, requiring an application for permanent registration to be made 3 months before the expiry of the initial certificate.  
3.",1
TMP_076,temporal_reasoning,medium,"What change did the SEBI (CRA) (Amendment) Regulations, 2021 make to the definit","The SEBI (Credit Rating Agencies) (Amendment) Regulations, 2021 (w.e.f. 03-08-2021) substituted the definition of 'credit rating agency' under Regulation 2(h). The original definition restricted 'credit rating agencies' to entities rating securities 'offered by way of public or rights issue' — covering only primary market issuances. The 2021 amendment broadened the definition to cover rating of securities 'that are listed or proposed to be listed on a stock exchange recognized by the Board' — expanding the scope to include all listed securities and not just those offered via public or rights issues.","The SEBI (CRA) (Amendment) Regulations, 2021, effective from 03-08-2021, amended the definition of 'credit rating agency' under Regulation 2(h) by changing the scope from rating of securities offered by way of public or rights issue to rating of securities that are listed or proposed to be listed on",1
TMP_077,temporal_reasoning,easy,When was the regulatory framework for ESG rating providers introduced under SEBI,"The regulatory framework for ESG rating providers was introduced through the insertion of Chapter IVA (comprising Regulations 28A to 28I) by the Securities and Exchange Board of India (Credit Rating Agencies) (Amendment) Regulations, 2023, with effect from 4 July 2023. Prior to this amendment, SEBI (CRA) Regulations, 1999 contained no provisions specifically governing ESG rating providers.","The regulatory framework for ESG rating providers was introduced under SEBI (CRA) Regulations, 1999 via the SEBI (CRA) (Amendment) Regulations, 2023, which inserted Chapter IVA. This came into effect on 4.07.2023.",1
TMP_078,temporal_reasoning,easy,When was the 26% minimum promoter shareholding requirement for credit rating age,"The requirement for a minimum promoter shareholding of 26% in a credit rating agency was introduced by the SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018, with effect from 30 May 2018. Prior to this amendment, the SEBI (CRA) Regulations, 1999 did not prescribe any minimum shareholding requirement for promoters. The 2018 amendment inserted Regulation 5(l) (eligibility criterion) and Regulation 9(e) (ongoing condition of certificate) to impose this requirement.","The 26% minimum promoter shareholding requirement for credit rating agencies was introduced on 30-05-2018, through the SEBI (CRA) (Amendment) Regulations, 2018.",1
TMP_079,temporal_reasoning,easy,When were the cross-shareholding restrictions between credit rating agencies fir,"The cross-shareholding restrictions between credit rating agencies (Regulation 24A) were first introduced by the SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018, with effect from 30 May 2018. Prior to the 2018 amendment, the SEBI (CRA) Regulations, 1999 did not contain any specific prohibition on CRAs holding shares in other CRAs or shareholders of one CRA holding 10% or more in another CRA.","The cross-shareholding restrictions between credit rating agencies were first introduced in SEBI (CRA) Regulations, 1999 through Regulation 24A, which was inserted by the SEBI (CRA) (Amendment) Regulations, 2018, effective from 30-05-2018.",1
TMP_080,temporal_reasoning,medium,"What change did the SEBI (CRA) (Amendment) Regulations, 2018 make to the continu","The SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018 (w.e.f. 30-05-2018) added a qualifying carveout to the continuous monitoring obligation in Regulation 15(1). The original version required CRAs to continuously monitor ratings 'during the lifetime of securities rated by it' with no exception. The 2018 amendment added the phrase 'unless the rating is withdrawn, subject to the provisions of regulation 16(3)' — clarifying that the monitoring obligation ceases if and when a rating is legitimately withdrawn in accordance with the conditions specified in Regulation 16(3) (i.e., winding up, merger, or as specified by the Board).","The SEBI (CRA) (Amendment) Regulations, 2018, effective from 30-05-2018, modified Regulation 15(1) by adding an exception: the continuous monitoring obligation no longer applies if the rating is withdrawn, subject to the provisions of Regulation 16(3).",1
REG_185,regulatory_interpretation,easy,Under Regulation 3(1) of SEBI (Substantial Acquisition of Shares and Takeovers) ,25% or more of the voting rights in the target company (when combined with shares held by the acquirer and persons acting in concert).,25% or more of the voting rights in the target company.,1
REG_186,regulatory_interpretation,easy,An acquirer holds 30% voting rights in a target company. What is the maximum add,5% of voting rights per financial year.,5%,1
REG_187,regulatory_interpretation,easy,Can an acquirer acquire control over a target company without making a public an,"No. Regulation 4 states that irrespective of acquisition or holding of shares or voting rights, no acquirer shall acquire control over a target company without making a public announcement of an open offer.",No.,1
REG_188,regulatory_interpretation,medium,"Under Regulation 5(2) of SEBI Takeovers Regulations 2011, under what condition i","When the proportionate NAV, proportionate sales turnover, or proportionate market capitalisation of the target company exceeds 80% of the consolidated NAV, consolidated sales turnover, or enterprise value (respectively) of the entity being acquired, on the basis of the most recent audited annual financial statements.","An indirect acquisition is treated as a direct acquisition if (a) the proportionate net asset value of the target company exceeds 80% of the consolidated net asset value, or (b) the proportionate sales turnover exceeds 80% of the consolidated sales turnover, or (c) the proportionate market capitalis",1
REG_189,regulatory_interpretation,easy,What shareholding range qualifies an acquirer to voluntarily make a public annou,"The acquirer must hold shares or voting rights of 25% or more but less than the maximum permissible non-public shareholding, and the aggregate shareholding after completion of the offer must not exceed the maximum permissible non-public shareholding.",25% or more but less than the maximum permissible non-public shareholding.,1
REG_190,regulatory_interpretation,easy,"Under Regulation 6(2), after completing a voluntary open offer, for how long is ",Six months after completion of the open offer.,Six months.,0
REG_191,regulatory_interpretation,medium,"What does Regulation 6A of SEBI Takeovers Regulations 2011 prohibit, and what ex","Regulation 6A prohibits wilful defaulters from making a public announcement of an open offer or entering into any transaction triggering an open offer obligation. However, it does not prohibit a wilful defaulter from making a competing offer when another person has made an open offer for shares of the same target company.",Regulation 6A prohibits a wilful defaulter from making a public announcement of an open offer for acquiring shares or entering into any transaction that would require such an announcement. It carves out an exception allowing a wilful defaulter to make a competing offer if another person makes an ope,1
REG_192,regulatory_interpretation,easy,"Under Regulation 7(1) of SEBI Takeovers Regulations 2011, what is the minimum op",At least 26% of the total shares of the target company (as of the tenth working day from the closure of the tendering period).,26% of the total shares of the target company.,1
REG_193,regulatory_interpretation,medium,What happens to the offer price if an acquirer purchases shares of the target co,"The offer price automatically stands revised to the highest price paid or payable for such acquisition. However, no such acquisition is permitted after the third working day prior to the commencement of the tendering period and during the tendering period.",The offer price shall be revised to the highest price paid or payable for any such acquisition.,1
REG_194,regulatory_interpretation,medium,"Under Regulation 8(10), if an acquirer buys shares of the target company within ","The acquirer must pay the difference between the highest acquisition price and the open offer price to all shareholders whose shares were accepted in the open offer, within 60 days from the date of such acquisition. The obligation does not apply to acquisitions under another open offer, the Delisting Regulations, or ordinary open market purchases not involving negotiated transactions.","The acquirer and persons acting in concert must pay the difference between the highest acquisition price and the offer price to all shareholders whose shares were accepted in the open offer, within sixty days from the date of such acquisition.",1
REG_195,regulatory_interpretation,hard,What conditions must listed shares offered as non-cash consideration in an open ,The shares must: (a) be listed and frequently traded; (b) have been listed for at least 2 years before the date of public announcement; (c) the issuer must have redressed at least 95% of investor complaints in the preceding calendar quarter; (d) the issuer must have materially complied with listing regulations for at least 2 years preceding the public announcement; (e) impact of auditors' qualifications must not exceed 5% of net profit or loss after tax for three preceding financial years; and (f) SEBI must not have issued any direction restricting the issuer's access to capital markets or issuance of fresh shares.,"The listed shares must:  
(a) be listed and frequently traded;  
(b) be listed for at least two years preceding the public announcement;  
(c) have the issuer redress at least 95% of investor complaints in the preceding calendar quarter;  
(d) have the issuer in material compliance with listing regu",1
REG_196,regulatory_interpretation,medium,"Under Regulation 10(3), what must a shareholder do to claim exemption from makin",The shareholder must reduce their shareholding such that voting rights fall below the 25% threshold within 90 days from the date of closure of the buy-back offer.,Reduce their shareholding such that their voting rights fall below the threshold referred to in sub-regulation (1) of Regulation 3 within ninety days from the date of the closure of the buy-back offer.,1
REG_197,regulatory_interpretation,easy,What is the key independence requirement for the manager to the open offer under,The manager to the open offer must be a SEBI-registered merchant banker who is not an associate of the acquirer.,The key independence requirement for the manager to the open offer under Regulation 12(1) is that the merchant banker appointed as the manager must not be an associate of the acquirer.,1
REG_198,regulatory_interpretation,easy,"Under Regulation 16(4) of SEBI Takeovers Regulations 2011, within how many worki","SEBI must give its comments within 15 working days of receipt of the draft letter of offer. If no comments are issued within this period, it is deemed that SEBI does not have comments to offer. If SEBI seeks clarifications, the deadline extends to the fifth working day from receipt of a satisfactory reply.","SEBI must give its comments on the draft letter of offer within fifteen working days of receipt. If no comments are issued within this period, it shall be deemed that SEBI does not have comments to offer.",1
REG_199,regulatory_interpretation,medium,"Under Regulation 17(10)(e), if an acquirer's escrow account is forfeited for non",After deduction of expenses of registered market intermediaries: one-third to the target company; one-third to the Investor Protection and Education Fund (IPEF); and one-third distributed pro-rata among shareholders who accepted the open offer.,The forfeited amount is distributed as follows: (i) one third to the target company; (ii) one third to the Investor Protection and Education Fund; (iii) one third distributed pro-rata among the shareholders who have accepted the open offer.,1
REG_200,regulatory_interpretation,medium,Under what condition and after what period may an acquirer complete the underlyi,"The acquirer may complete the acquisition after expiry of 21 working days from the date of the detailed public statement, provided they have deposited in the escrow account, in cash, an amount equal to the entire consideration payable under the open offer assuming full acceptance.",The acquirer may complete the underlying acquisition after depositing the entire consideration in an escrow account and after the expiry of twenty-one working days from the date of the detailed public statement.,1
REG_201,regulatory_interpretation,medium,"Under Chapter V (Disclosure provisions) of SEBI Takeovers Regulations 2011, when","An acquirer whose aggregate acquisition reaches 5% or more must disclose their aggregate shareholding and voting rights. Additionally, any person already holding 5% or more must disclose any change in shareholding exceeding 2%. All such disclosures must be made within two working days of the acquisition or disposal to every stock exchange where the target company is listed and to the target company at its registered office.",The disclosure must be made within two working days of the acquisition.,1
REG_202,regulatory_interpretation,hard,"Under Regulation 26(2) of SEBI Takeovers Regulations 2011, what actions is the t","The board is prohibited from: (a) alienating material assets outside ordinary course of business; (b) effecting material borrowings outside ordinary course; (c) issuing unissued securities with voting rights; (d) implementing share buy-backs or changing capital structure; (e) entering into, amending or terminating material contracts outside ordinary course; and (f) accelerating any contingent vesting of rights such as ESOPs.","The target company's board of directors is prohibited from:  
(a) alienating any material assets outside the ordinary course of business;  
(b) effecting any material borrowings outside the ordinary course of business;  
(c) issuing or allotting any authorized but unissued securities entitling votin",1
NUM_131,numerical_reasoning,medium,An acquirer makes a mandatory open offer where the total consideration payable i,Rs 125 crore (25% of first Rs 500 crore) + Rs 70 crore (10% of balance Rs 700 crore) = Rs 195 crore.,"First 500 crore: 25% of 500 = 125 crore  
Balance consideration: 1,200 - 500 = 700 crore  
Additional 10% on balance: 10% of 700 = 70 crore  
Total escrow amount: 125 + 70 = 195 crore  

Final Answer: **Rs 195 crore**",1
NUM_132,numerical_reasoning,easy,An acquirer holds 28% voting rights in a listed company with 10 crore total shar,5% of 10 crore = 50 lakh shares.,"Total shares outstanding = 10 crore  
Current voting rights = 28%  
Maximum additional voting rights without triggering open offer = 5%  

Calculation:  
5% of 10 crore = 0.05 × 10,00,00,000 = 50,00,000 shares  

Final answer: 50,00,000 shares",1
NUM_133,numerical_reasoning,easy,A listed company has 50 crore shares outstanding. An acquirer acquires shares tr,26% of 50 crore = 13 crore shares.,"26% of 50 crore shares = 13 crore shares.  
Minimum number of shares for the open offer = **13 crore shares**.",1
NUM_134,numerical_reasoning,hard,"An open offer at Rs 100 per share completed payment to shareholders on March 15,","26 weeks from March 15, 2024 is approximately September 15, 2024. August 20, 2024 falls within this window, so Regulation 8(10) applies. The acquirer must pay Rs 30 per share (Rs 130 minus Rs 100) to all tendering shareholders within 60 days from August 20, 2024, i.e., by approximately October 19, 2024.","Calculation:
- Open offer payment date: March 15, 2024
- Share purchase date: August 20, 2024
- Period between these dates: 165 days (approximately 23.5 weeks)

Since the acquirer purchased shares at a higher price (Rs 130) within 26 weeks of the tendering period, Regulation 8(10) applies.

The diff",1
NUM_135,numerical_reasoning,medium,An acquirer's total consideration payable under an open offer is Rs 600 crore. U,At least 1% of total consideration payable = 1% of Rs 600 crore = Rs 6 crore must be deposited in cash.,"1% of 600 crore = 0.01 × 600 = 6 crore  
Minimum cash deposit required = 6 crore.",0
NUM_136,numerical_reasoning,medium,An acquirer makes a mandatory open offer where the total consideration payable i,"Consideration is more than Rs 10 crore but less than or equal to Rs 1,000 crore: fee = 0.5% of offer size = 0.5% × Rs 400 crore = Rs 2 crore.","The offer size is Rs 400 crore, which falls in the bracket of ""more than ten crore rupees but not more than one thousand crore rupees."" The applicable fee is 0.5% of the offer size.

Calculation:
0.5% of 400,00,00,000 = (0.5/100) × 400,00,00,000 = 20,00,00,000

Final Answer: Rs 20,00,00,000",0
NUM_137,numerical_reasoning,medium,"SEBI issued its comments on the draft letter of offer on April 7, 2025. Assuming","The tendering period must commence no later than 12 working days from April 7, 2025 = approximately April 23, 2025 (adding 12 working days). The tendering period then remains open for 10 working days, so the last date of the tendering period = approximately May 7, 2025 (adding 10 working days from April 23).","Calculation:
- Comments received from SEBI on April 7, 2025.
- Tendering period must start within 12 working days from April 7, 2025.
- 12 working days from April 7, 2025: April 7 + 12 = **April 18, 2025** (last permissible date to start tendering period).
- Tendering period remains open for 10 work",1
NUM_138,numerical_reasoning,easy,An acquirer holds 40% voting rights in a target company with 200 crore total sha,At least 10% additional voting rights = 10% of 200 crore total shares = 20 crore shares.,"Total shares = 200 crore  
10% of total shares = 200 crore × 10% = 20 crore shares  

The acquirer already holds 40% voting rights, so to acquire an additional 10% voting rights, the minimum number of shares for the open offer is **20 crore shares**.  

Final answer: **20 crore shares**.",1
CON_072,contradiction_detection,medium,Do Regulation 3(1) and Regulation 3(5) of SEBI Takeovers Regulations 2011 contra,No,"No. Regulation 3(5) clarifies that the 25% threshold in Regulation 3(1) is replaced by 49% for entities listed on the Innovators Growth Platform, making them complementary.",1
CON_073,contradiction_detection,hard,Do the main provision and the 2020 proviso of Regulation 3(2) of SEBI Takeovers ,No,"No. The main provision sets a general five per cent annual creep limit, while the 2020 proviso allows an exception up to ten per cent for promoters via preferential issues for the financial year 2020-21 only.",1
CON_074,contradiction_detection,medium,Is there a contradiction between Regulation 7(1) and Regulation 7(2) about the m,No,"No. Regulation 7(1) mandates a minimum open offer of 26% for acquirers under regulations 3 and 4, while Regulation 7(2) requires a minimum offer for an additional 10% voting rights in the case of a voluntary offer under regulation 6, and they apply to different scenarios.",1
